"Time (s)","x","y","z","total_acceleration"
1.291253416E0,4.354416132E-1,-2.166461468E0,-1.254754782E0,2.541175762E0
1.309666929E0,3.238728046E-1,-2.273762703E0,-1.213723183E0,2.597694052E0
1.328078795E0,9.455958605E-1,-9.368839264E-1,-1.103394747E0,1.728983224E0
1.346488279E0,1.364156842E0,5.482225418E-1,-6.742048264E-1,1.617412747E0
1.364903928E0,1.366967678E0,1.419407845E0,-4.127566814E-1,2.013377098E0
1.383319822E0,7.026925087E-1,1.009923935E0,4.134969711E-1,1.297961040E0
1.401725828E0,4.499671459E-1,7.713651657E-1,1.150300741E0,1.456250819E0
1.420144346E0,6.710115671E-1,7.781381607E-1,1.709998369E0,1.994956126E0
1.438551512E0,6.585680246E-1,1.035905838E0,1.919135332E0,2.278133704E0
1.456969907E0,4.290161133E-1,6.983051300E-1,1.534567118E0,1.739707193E0
1.475381834E0,1.449259520E-1,-7.414817810E-3,1.405488968E0,1.412960633E0
1.493795530E0,-1.546509266E-1,4.913225174E-1,1.763638973E0,1.837317924E0
1.512207762E0,-7.193090916E-1,6.957240105E-1,1.214364529E0,1.573568771E0
1.530621519E0,-1.129814148E0,1.301357269E0,-4.645714760E-1,1.784891427E0
1.549029050E0,-1.619659662E0,1.539419174E0,-1.374926090E0,2.623648332E0
1.567451536E0,-6.536583900E-1,2.605301380E0,-1.885673523E0,3.281863679E0
1.585855589E0,4.963874817E-3,2.464369774E0,-1.544806480E0,2.908534009E0
1.604277036E0,-4.061620235E-1,1.646048546E0,-8.059682846E-1,1.877239537E0
1.622684813E0,-1.087385416E0,1.501636505E0,8.709621429E-2,1.856045524E0
1.641098814E0,-1.077240229E0,1.219029427E0,1.270422935E-1,1.631753351E0
1.659505857E0,-1.030599356E0,5.577735901E-1,-9.818437099E-1,1.528811133E0
1.677923765E0,-5.164539814E-1,-3.215894699E-1,-8.503882885E-1,1.045612138E0
1.696337095E0,-2.626276016E-2,-7.167634964E-1,-1.126384735E0,1.335358459E0
1.714749937E0,-8.399677277E-2,-7.761955261E-1,-8.957874775E-1,1.188263505E0
1.733162291E0,-3.106613159E-1,-8.230199814E-1,-9.822230339E-1,1.318572877E0
1.751576291E0,-5.005576611E-1,-6.239986420E-1,5.666613579E-1,9.803251357E-1
