"Time (s)","x","y","z","total_acceleration"
6.462722970E-1,-2.823760986E0,-1.008387327E0,-4.391783237E0,5.317728003E0
6.512737560E-1,-3.084001541E0,-1.393578529E0,-4.759075642E0,5.839685573E0
6.562752140E-1,-3.249319792E0,-1.614578128E0,-5.218507767E0,6.355923611E0
6.612551620E-1,-3.079941034E0,-1.646790981E0,-5.590602875E0,6.591873619E0
6.662566200E-1,-2.482077122E0,-1.432457924E0,-5.678497314E0,6.360658322E0
6.712580790E-1,-1.992821932E0,-9.597751498E-1,-5.465611458E0,5.896220501E0
6.762595370E-1,-1.661737919E0,-3.173167109E-1,-5.114789486E0,5.387312344E0
6.812609950E-1,-1.270413637E0,4.324430525E-1,-4.716717720E0,4.903915156E0
6.862624540E-1,-1.002498865E0,1.185497999E0,-4.220815659E0,4.497298556E0
6.912474020E-1,-9.106447697E-1,1.610994101E0,-3.519510269E0,3.976371263E0
6.962489120E-1,-8.707175255E-1,1.717651010E0,-2.381852627E0,3.062955425E0
7.012503700E-1,-8.304743767E-1,1.548121929E0,-1.189858437E0,2.121822871E0
7.062518290E-1,-7.897841930E-1,1.167982459E0,-2.587709427E-1,1.433493808E0
7.112532870E-1,-8.443014622E-1,7.820321321E-1,3.388061523E-1,1.199670298E0
7.162547450E-1,-1.127828121E0,3.867723942E-1,9.019765854E-1,1.495042112E0
7.212570890E-1,-1.531119823E0,2.471852303E-2,1.209580421E0,1.951415823E0
7.262585470E-1,-1.901182890E0,-1.812410355E-1,1.327661514E0,2.325947074E0
7.312600060E-1,-2.227590322E0,-2.780462503E-1,1.241408348E0,2.565260815E0
7.362614640E-1,-2.276154757E0,-6.030559540E-2,1.005922318E0,2.489256304E0
7.412629220E-1,-1.910474539E0,5.135228634E-1,9.734125137E-1,2.204801718E0
7.462643810E-1,-1.763906956E0,1.436698675E0,9.457254410E-1,2.463710097E0
7.512581310E-1,-1.784915686E0,2.490072727E0,6.301393509E-1,3.127852585E0
7.562595890E-1,-1.713781118E0,3.656180859E0,4.312362671E-1,4.060870462E0
7.612610470E-1,-1.606498241E0,4.978370667E0,5.284023285E-1,5.257777108E0
7.662625060E-1,-1.734042645E0,6.085104942E0,9.931917191E-1,6.404829103E0
7.712639640E-1,-2.048096895E0,6.716779232E0,1.949574471E0,7.287706413E0
7.762654220E-1,-2.403585434E0,6.752244949E0,3.243816376E0,7.867170996E0
7.812590160E-1,-2.595982790E0,6.281636238E0,4.356364250E0,8.073164804E0
7.862604740E-1,-2.743798733E0,5.341608524E0,5.023525238E0,7.829241274E0
7.912619330E-1,-2.932873726E0,4.271117210E0,5.340879440E0,7.441047219E0
7.962633910E-1,-3.151709557E0,3.441516638E0,5.173048973E0,6.966903586E0
8.012648490E-1,-3.353531122E0,2.977527618E0,4.635593414E0,6.449850231E0
8.062663080E-1,-3.475710630E0,2.791761398E0,3.836334229E0,5.881492702E0
8.112568810E-1,-3.356546640E0,2.721308231E0,3.025245667E0,5.274849304E0
8.162583390E-1,-3.068460941E0,2.779893875E0,2.233912468E0,4.704638926E0
8.212597970E-1,-2.838251114E0,2.919020653E0,1.410377502E0,4.308771943E0
8.262612560E-1,-2.621526718E0,2.974133492E0,4.313755035E-1,3.987976578E0
