"Time (s)","x","y","z","total_acceleration"
7.126720417E-1,-2.715886075E0,1.949106042E0,4.002722585E0,5.215058928E0
7.227130416E-1,-2.880977531E0,2.131982389E0,4.937192430E0,6.100922024E0
7.327530417E-1,-2.688922809E0,2.351909472E0,5.309531429E0,6.399445916E0
7.427940416E-1,-2.498812287E0,2.449316483E0,5.196265599E0,6.264534321E0
7.528350417E-1,-2.157400382E0,2.374862279E0,5.434754230E0,6.311172695E0
7.628760416E-1,-1.815017254E0,2.336027850E0,6.144953535E0,6.819953643E0
7.729170417E-1,-1.326985831E0,2.085339881E0,6.776526500E0,7.213240965E0
7.829580416E-1,-6.975681496E-1,1.720832058E0,7.064339903E0,7.304297541E0
7.929980417E-1,-2.780397820E-1,1.547651272E0,7.360667437E0,7.526749344E0
8.030390416E-1,-1.837277019E-1,1.611365603E0,7.008116586E0,7.193326981E0
8.130800417E-1,-1.821992397E-1,1.573962865E0,6.241048431E0,6.439040393E0
8.231210416E-1,-1.830903554E-1,1.320443674E0,5.821522987E0,5.972204238E0
8.331620417E-1,-2.023376352E-1,1.159078210E0,5.790223426E0,5.908560750E0
8.432020416E-1,3.050200045E-2,9.663236495E-1,5.847930182E0,5.927309608E0
8.532430417E-1,5.179054320E-1,3.844979909E-1,6.131613697E0,6.165448181E0
8.632840416E-1,1.185332647E0,-2.122074063E-1,6.314932678E0,6.428718395E0
8.733250417E-1,1.446421643E0,-6.333354624E-1,5.832932659E0,6.042876201E0
8.833660416E-1,1.185531452E0,-6.819482631E-1,5.027236043E0,5.209955901E0
8.934060417E-1,3.769939667E-1,-3.335685964E-1,4.353733864E0,4.382737845E0
9.034470416E-1,-2.771463275E-1,-5.609453246E-2,3.643680739E0,3.654636236E0
9.134880417E-1,-2.665777776E-1,-2.083865798E-1,3.279579883E0,3.296988457E0
9.235290416E-1,-4.359824324E-1,-2.499705157E-1,3.272081414E0,3.310450531E0
9.335700417E-1,-6.064395860E-1,-1.280012517E-1,4.438493348E0,4.481559605E0
9.436100416E-1,-7.953178078E-1,-2.060025238E-1,5.888055530E0,5.945095910E0
9.536510417E-1,-1.373565921E0,-9.541208759E-2,7.228806292E0,7.358765332E0
9.636920416E-1,-2.302925008E0,-2.654106733E-1,8.016646096E0,8.345089636E0
9.737330417E-1,-4.080532068E0,-4.699155790E-1,7.782835822E0,8.800232727E0
9.837740416E-1,-6.108005564E0,-2.924610624E-1,7.088597662E0,9.361702957E0
9.938140417E-1,-7.752450181E0,1.380936921E-1,6.232662939E0,9.948147616E0
1.003855042E0,-8.756460378E0,1.677294275E-1,5.812269183E0,1.051124182E1
1.013896042E0,-8.092937057E0,-6.527647367E-1,5.794551535E0,9.974896466E0
1.023937042E0,-6.495406405E0,-1.565423299E0,4.904255065E0,8.288098226E0
1.033978042E0,-4.643877382E0,-1.901083590E0,3.422694579E0,6.074088750E0
1.044018042E0,-3.008308253E0,-1.750419554E0,1.217676812E0,3.687360029E0
1.054059042E0,-2.086889977E0,-1.361468616E0,-1.073106744E0,2.712980769E0
1.064100042E0,-1.615363491E0,-9.196301973E-1,-3.040398942E0,3.563585924E0
1.074141042E0,-2.189759896E0,-5.345524549E-1,-4.124969153E0,4.700655831E0
1.084182042E0,-2.448307108E0,-3.400296235E-1,-3.696010396E0,4.446382877E0
1.094222042E0,-2.099289729E0,-8.951017123E-1,-2.941192743E0,3.722746189E0
1.104263042E0,-1.601884051E0,-1.425154735E0,-3.344858783E0,3.973056608E0
1.114304042E0,-1.660622840E0,-1.278018909E0,-4.331976374E0,4.812174130E0
1.124345042E0,-2.575926536E0,-9.785941046E-1,-5.158268053E0,5.848142718E0
1.134386042E0,-4.169004534E0,-6.577427638E-1,-5.148501449E0,6.657348685E0
1.144426042E0,-4.616502765E0,-4.858615208E-1,-4.562749604E0,6.508981729E0
1.154467042E0,-3.171215774E0,-1.297070307E0,-3.613503844E0,4.979599472E0
1.164508042E0,-7.321763572E-1,-2.610052933E0,-1.784546828E0,3.245468520E0
1.174549042E0,2.180119884E0,-3.817376373E0,7.376081282E-1,4.457505001E0
1.184590042E0,4.070389780E0,-4.785282060E0,1.113354299E0,6.380168897E0
1.194630042E0,4.617875984E0,-4.637757686E0,-1.260876626E0,6.665087008E0
1.204671042E0,4.414467723E0,-3.867752475E0,-3.804705457E0,6.994484835E0
1.214712042E0,3.666236374E0,-2.649283365E0,-5.694406857E0,7.272294064E0
1.224753042E0,2.410917526E0,-2.270641068E0,-7.336254727E0,8.049159434E0
1.234794042E0,8.252828877E-1,-2.093227190E0,-7.663057948E0,7.986560526E0
1.244834042E0,1.542714760E-1,-1.788948612E0,-7.538933254E0,7.749816220E0
1.254875042E0,3.667122227E-1,-2.537414435E0,-7.347084939E0,7.781555563E0
1.264916042E0,1.124325868E0,-3.568902453E0,-6.979973937E0,7.919672312E0
1.274957042E0,2.342326909E0,-4.335235028E0,-6.932778136E0,8.505537653E0
1.284998042E0,3.273511643E0,-5.093449329E0,-6.395955791E0,8.807233108E0
1.295038042E0,3.512572716E0,-5.535193022E0,-5.847147825E0,8.784399044E0
1.305079042E0,3.467533368E0,-5.570123119E0,-5.778533673E0,8.743083588E0
1.315120042E0,3.279833068E0,-5.554551984E0,-6.080839984E0,8.864929081E0
1.325161042E0,2.805051728E0,-5.445521293E0,-6.441479289E0,8.889019787E0
1.335202042E0,1.837664543E0,-5.098177972E0,-6.526293737E0,8.482979403E0
1.345242042E0,8.281788674E-1,-4.702278203E0,-6.481543826E0,8.050323652E0
1.355283042E0,5.648575504E-1,-4.749363492E0,-6.420537486E0,8.006173820E0
1.365324042E0,8.079489630E-1,-5.085698844E0,-5.567408842E0,7.583742841E0
1.375364667E0,1.661291323E0,-5.679546159E0,-3.831340694E0,7.049560621E0
1.385405667E0,1.799526225E0,-6.206049337E0,-2.108075609E0,6.796861465E0
1.395446667E0,1.111963027E0,-5.895277426E0,-1.091966938E0,6.097798742E0
1.405486667E0,1.984137880E-1,-5.406041477E0,-1.046703057E0,5.510012684E0
1.415527667E0,-7.888078102E-1,-4.400640813E0,-9.918497425E-1,4.579478489E0
1.425568667E0,-1.831711932E0,-2.965045874E0,-8.906402868E-1,3.597208050E0
1.435609667E0,-2.895348818E0,-1.573541865E0,-2.514548314E-1,3.304891573E0
1.445650667E0,-3.154099512E0,-1.104305148E-1,1.260929836E0,3.398600107E0
1.455690667E0,-2.463470546E0,1.149485414E0,3.481349754E0,4.416989920E0
1.465731667E0,-1.346347132E0,2.458060117E0,6.179670793E0,6.785502284E0
1.475772667E0,-1.204103086E0,3.754801226E0,9.178726412E0,9.989865616E0
1.485813667E0,-1.502611924E0,5.785065013E0,1.139965211E1,1.287155345E1
1.495854667E0,-2.124330284E0,7.788649124E0,1.180961678E1,1.430534455E1
1.505894667E0,-2.837655510E0,9.443115869E0,1.066243166E1,1.452281567E1
