"Time (s)","x","y","z","total_acceleration"
7.105517500E-1,-8.330054516E-1,-1.724654968E0,5.805057228E-1,2.001329492E0
7.205677500E-1,-1.352779946E0,-2.150601239E0,6.438269752E-1,2.620994553E0
7.305827500E-1,-1.878922205E0,-1.926134816E0,1.021992285E0,2.878334972E0
7.405977500E-1,-2.118050813E0,-1.422223526E0,1.401786484E0,2.910990269E0
7.506127500E-1,-2.101313304E0,-8.659165049E-1,1.823455955E0,2.913815474E0
7.606277500E-1,-1.844972832E0,-2.279466856E-1,2.302052311E0,2.958940568E0
7.706427500E-1,-1.427832175E0,5.330029428E-1,2.575802575E0,2.992917601E0
7.806577500E-1,-9.616740167E-1,1.345962385E0,2.476336759E0,2.978032136E0
7.906737500E-1,-5.368985771E-1,2.056019602E0,2.127549176E0,3.006982239E0
8.006887500E-1,-1.321891737E-1,2.358451045E0,1.645559682E0,2.878824756E0
8.107037500E-1,1.399756915E-1,2.216691733E0,9.713516703E-1,2.424219359E0
8.207187500E-1,1.849111784E-1,1.609146146E0,3.350928193E-1,1.654034661E0
8.307337500E-1,1.231365144E-2,7.237139744E-1,5.952757895E-2,7.262624012E-1
8.407487500E-1,-4.079578972E-1,-1.237469637E-1,-1.581004521E-1,4.546852866E-1
8.507637500E-1,-1.201870327E0,-7.942173618E-1,-3.881855375E-1,1.491965654E0
8.607787500E-1,-2.187758687E0,-1.306528763E0,-5.418065107E-1,2.605160220E0
8.707947500E-1,-2.956848662E0,-1.729830338E0,-4.743765660E-1,3.458366687E0
8.808097500E-1,-3.433908954E0,-1.851805011E0,-6.092659108E-1,3.948685535E0
8.908247500E-1,-3.400052991E0,-1.750885577E0,-7.149191042E-1,3.890638761E0
9.008397500E-1,-3.080319638E0,-1.559113861E0,-6.996941241E-1,3.522609398E0
9.108547500E-1,-2.414288300E0,-1.242461405E0,-5.117921680E-1,2.763047151E0
9.208697500E-1,-1.479611901E0,-8.698850101E-1,-3.080652344E-1,1.743804891E0
9.308847500E-1,-6.606055605E-1,-5.355330330E-1,-2.866545580E-1,8.974219585E-1
9.409007500E-1,-1.306541334E-1,-3.427971107E-1,-3.757813273E-1,5.251589927E-1
9.509157500E-1,1.776509830E-1,-2.448995179E-1,-4.811054686E-1,5.683292335E-1
9.609307500E-1,2.825520784E-1,-2.909247065E-1,-4.749103437E-1,6.245099650E-1
9.709457500E-1,2.484995024E-1,-4.787033594E-1,-3.567047862E-1,6.466430340E-1
9.809607500E-1,1.323707297E-2,-6.643080175E-1,-1.998076180E-1,6.938324340E-1
9.909757500E-1,-3.226736256E-1,-7.884683794E-1,-1.640301865E-1,8.675866274E-1
1.000990750E0,-7.500759999E-1,-8.864642054E-1,-1.935750709E-1,1.177244283E0
1.011006750E0,-1.111045087E0,-8.612346393E-1,-3.449659161E-1,1.447462529E0
1.021021750E0,-1.426270237E0,-7.770967144E-1,-5.840209957E-1,1.726037838E0
1.031036750E0,-1.728581519E0,-6.358326620E-1,-7.295962733E-1,1.981057285E0
1.041051750E0,-1.970941007E0,-4.693045449E-1,-7.111213376E-1,2.147218844E0
1.051066750E0,-2.070840394E0,-3.030518317E-1,-7.316148052E-1,2.217088310E0
1.061081750E0,-2.121164748E0,-2.276987636E-1,-8.169818149E-1,2.284435576E0
1.071096750E0,-2.095973773E0,-1.457348335E-1,-8.689172228E-1,2.273623065E0
1.081111750E0,-2.031009307E0,-1.404150367E-2,-9.782029259E-1,2.254346232E0
1.091127750E0,-2.107772870E0,1.577625561E-1,-1.167194291E0,2.414526456E0
1.101142750E0,-2.149625777E0,3.924206758E-1,-1.517455958E0,2.660367936E0
1.111157750E0,-2.260277463E0,4.626802343E-1,-1.856456471E0,2.961310156E0
1.121172750E0,-2.411629571E0,3.322101420E-1,-1.993242141E0,3.146320867E0
1.131187750E0,-2.608603701E0,7.642310858E-4,-2.074075220E0,3.332656878E0
1.141202750E0,-2.684268718E0,-3.267880189E-1,-2.373433365E0,3.597954266E0
1.151217750E0,-2.611472345E0,-6.459115076E-1,-2.986098189E0,4.019175523E0
1.161233750E0,-2.530377019E0,-9.178275007E-1,-3.291919262E0,4.252287338E0
1.171248750E0,-2.424631293E0,-1.068083401E0,-3.370158516E0,4.286911182E0
1.181263750E0,-2.376370714E0,-9.679539263E-1,-3.265767006E0,4.153228468E0
1.191278750E0,-2.453550745E0,-6.288294518E-1,-3.126622569E0,4.023817395E0
1.201293750E0,-2.399109074E0,-6.835044265E-2,-2.947250458E0,3.800879029E0
1.211308750E0,-2.028925944E0,5.758536780E-1,-2.712586491E0,3.436025817E0
1.221323750E0,-1.351780511E0,1.151457680E0,-2.527011654E0,3.088519586E0
1.231338750E0,-7.243282244E-1,1.710476639E0,-2.437582583E0,3.064668100E0
1.241354750E0,-1.802220038E-1,2.634209243E0,-2.146445623E0,3.402758751E0
1.251369750E0,-9.240208715E-2,3.418949438E0,-1.016185854E0,3.567966801E0
1.261384750E0,2.439180627E-1,4.088604734E0,3.092890567E-1,4.107535077E0
1.271399750E0,4.309704915E-1,4.288073725E0,1.620734158E0,4.604355660E0
1.281414750E0,2.378787661E-1,2.952293097E0,2.676916721E0,3.992305596E0
1.291429750E0,5.255914508E-1,1.215740215E0,2.814766000E0,3.110816336E0
1.301444750E0,5.912700082E-1,-1.731068194E-2,3.102768853E0,3.158650730E0
1.311459750E0,9.698761985E-1,-5.748567277E-1,3.044477375E0,3.246530854E0
1.321475750E0,1.938170871E0,-4.325086015E-1,2.328540782E0,3.060338575E0
1.331490750E0,2.364810915E0,1.017491537E-1,1.421337088E0,2.760956840E0
1.341505750E0,2.151104246E0,7.586148351E-1,3.791181140E-1,2.312244903E0
1.351520750E0,1.309927164E0,1.277370452E0,-3.818840662E-1,1.869069257E0
1.361535750E0,2.258406647E-1,1.774858577E0,-8.780705273E-1,1.993021531E0
1.371550750E0,-9.890546273E-1,2.026018708E0,-8.781009328E-1,2.419512784E0
1.381565750E0,-1.990291051E0,2.051010293E0,-3.496610840E-1,2.879264587E0
1.391581750E0,-2.591288926E0,1.818829054E0,5.762606442E-2,3.166423564E0
1.401596750E0,-2.822845098E0,1.285408620E0,2.095226938E-1,3.108798727E0
1.411611750E0,-2.609613807E0,6.447046423E-1,1.463405685E-1,2.692051980E0
1.421626750E0,-2.194583557E0,2.206084299E-1,2.121333294E-3,2.205644932E0
1.431641750E0,-1.742432988E0,-2.049706364E-1,-8.935203329E-3,1.754470153E0
1.441656750E0,-1.102022980E0,-6.534403825E-1,1.895776950E-2,1.281326804E0
1.451671750E0,-4.187465948E-1,-1.068158830E0,1.778236952E-1,1.161005282E0
1.461686750E0,2.028169607E-1,-1.477897789E0,2.728748634E-1,1.516501661E0
1.471702750E0,7.441814218E-1,-1.786902087E0,3.107561231E-1,1.960457708E0
1.481717750E0,1.272073167E0,-1.947199411E0,3.070828291E-1,2.346072367E0
1.491732750E0,1.735749767E0,-1.970288896E0,7.584489204E-2,2.626902746E0
1.501747750E0,1.961186974E0,-1.918893625E0,-2.187156862E-1,2.752497709E0
1.511762750E0,1.948320907E0,-1.840017024E0,-6.075753345E-1,2.747865498E0
1.521777750E0,1.671160107E0,-1.764647584E0,-8.302707819E-1,2.568288685E0
1.531792750E0,1.377100855E0,-1.787944645E0,-8.973599801E-1,2.428663779E0
1.541807750E0,9.892702433E-1,-1.804903325E0,-6.939428759E-1,2.172070059E0
1.551823750E0,7.538300586E-1,-1.797073318E0,-6.819479708E-1,2.064651376E0
1.561838750E0,6.195214154E-1,-1.880957474E0,-9.417033633E-1,2.192854995E0
1.571853750E0,4.561167347E-1,-2.083650620E0,-1.117151481E0,2.407835088E0
1.581868750E0,3.494225907E-1,-2.297599656E0,-1.238008751E0,2.633196915E0
1.591883750E0,3.819646847E-1,-2.445110874E0,-1.481996688E0,2.884575946E0
1.601898750E0,3.550568216E-1,-2.447807609E0,-1.876924065E0,3.104943057E0
1.611913750E0,1.824822450E-1,-2.203818503E0,-2.382514091E0,3.250613659E0
1.621928750E0,7.403773695E-2,-1.900508224E0,-2.674312372E0,3.281670270E0
1.631944750E0,1.926131308E-2,-1.654463822E0,-2.739242778E0,3.200167579E0
1.641959750E0,-2.353637324E-1,-1.375710095E0,-2.527841958E0,2.887552479E0
1.651974750E0,-4.605674891E-1,-1.033142195E0,-2.140234711E0,2.420766371E0
1.661989750E0,-6.070971054E-1,-7.297319287E-1,-1.773452321E0,2.011519008E0
1.672004750E0,-9.887017478E-1,-3.916587836E-1,-1.217511336E0,1.616558568E0
1.682019750E0,-9.485075489E-1,1.470025098E-1,-5.608678490E-1,1.111687480E0
1.692034750E0,-2.996521144E-1,7.090865797E-1,1.784177723E-1,7.902076111E-1
1.702050750E0,6.523592323E-1,7.782497853E-1,7.827703408E-1,1.282175769E0
1.712065750E0,1.480600080E0,7.324111229E-1,8.985608520E-1,1.880429274E0
1.722080750E0,1.856238370E0,1.159391767E0,3.141503587E-1,2.210995387E0
1.732095750E0,1.998924465E0,2.348791444E0,-5.538997952E-1,3.133580261E0
