"Time (s)","x","y","z","total_acceleration"
8.910779190E-1,1.807280302E0,1.440290451E0,4.942156792E0,5.455787058E0
8.960758880E-1,1.909770250E0,1.787527084E0,4.968847752E0,5.615329328E0
9.010738570E-1,2.058957815E0,2.110057831E0,4.798217297E0,5.631566439E0
9.060717740E-1,2.184521198E0,2.348685265E0,4.533262730E0,5.553280680E0
9.110697420E-1,2.221005440E0,2.387200356E0,4.319074631E0,5.411653755E0
9.161190130E-1,2.062038898E0,2.214604378E0,4.038682461E0,5.046526824E0
9.211169300E-1,1.727950335E0,1.888618469E0,3.766602993E0,4.554117937E0
9.261148990E-1,1.445451021E0,1.388084412E0,3.372178793E0,3.922715488E0
9.311128670E-1,1.237762213E0,9.277343750E-1,2.970100164E0,3.348767139E0
9.361108360E-1,1.070784330E0,5.044584274E-1,2.634822845E0,2.888485557E0
9.411088050E-1,9.939963818E-1,7.940196991E-2,2.385215998E0,2.585263784E0
9.461018780E-1,9.996805191E-1,-4.405536652E-1,2.193683624E0,2.450652263E0
9.510997940E-1,8.441514969E-1,-5.927553177E-1,2.183926582E0,2.415261049E0
9.560977630E-1,9.361541271E-1,-6.938304901E-1,2.159825563E0,2.454105084E0
9.610957320E-1,1.116489649E0,-9.176912308E-1,2.016739130E0,2.481117299E0
9.660937010E-1,1.063826084E0,-1.036616325E0,1.960320950E0,2.459503521E0
9.710916170E-1,1.106049061E0,-1.038681984E0,1.764388680E0,2.327073743E0
9.760987530E-1,1.161950111E0,-1.090770721E0,1.501732588E0,2.189773868E0
9.810966690E-1,1.148474216E0,-1.094429016E0,1.216176271E0,1.998962886E0
9.860946380E-1,1.199799061E0,-1.023317337E0,8.580917716E-1,1.795276482E0
9.910926070E-1,1.168435097E0,-8.512592316E-1,5.563806891E-1,1.549013339E0
9.960905760E-1,1.050385237E0,-6.548328400E-1,2.338060737E-1,1.259674749E0
1.001088492E0,8.912563324E-1,-4.699878693E-1,-1.140279770E-1,1.014016187E0
1.006113753E0,6.859157085E-1,-2.778854370E-1,-4.136973619E-1,8.478479714E-1
1.011111669E0,4.197301865E-1,-1.479597092E-1,-6.711856127E-1,8.053295174E-1
1.016109638E0,2.403607368E-1,-6.111049652E-2,-8.907184601E-1,9.246010771E-1
1.021107607E0,1.036853790E-1,-2.467536926E-2,-9.908694029E-1,9.965850216E-1
1.026105576E0,-7.418632507E-3,6.661415100E-3,-9.333816767E-1,9.334349281E-1
1.031103492E0,-8.811736107E-2,-1.008510590E-2,-8.565857410E-1,8.611652051E-1
1.036111669E0,-9.827089310E-2,-1.821117401E-1,-7.521243095E-1,7.800723244E-1
1.041109586E0,-6.897449493E-2,-3.895425797E-1,-6.047191620E-1,7.226244994E-1
1.046107555E0,2.116584778E-2,-6.107730865E-1,-3.840469122E-1,7.217920664E-1
1.051105524E0,1.175575256E-1,-9.219036102E-1,-9.553039074E-2,9.342655372E-1
1.056103440E0,2.417802811E-1,-1.255739212E0,1.459004879E-1,1.287099695E0
1.061101409E0,3.678584099E-1,-1.709769249E0,2.979381680E-1,1.774090710E0
1.066106149E0,4.937150478E-1,-2.133162498E0,5.207214952E-1,2.250619397E0
1.071105524E0,6.146054268E-1,-2.549876690E0,7.522777915E-1,2.728650370E0
1.076104899E0,7.161741257E-1,-2.921775341E0,8.310824633E-1,3.120957318E0
1.081104274E0,7.842373848E-1,-3.237116814E0,9.322675467E-1,3.458768035E0
1.086103649E0,8.189764023E-1,-3.474654675E0,9.562343359E-1,3.695718003E0
1.091103024E0,9.297926426E-1,-3.794620991E0,9.296036959E-1,4.015946445E0
1.096104638E0,9.999785423E-1,-4.091604710E0,9.622614384E-1,4.320547796E0
1.101104013E0,9.511497021E-1,-4.232143879E0,9.970788956E-1,4.450830697E0
1.106103440E0,9.384465218E-1,-4.395876408E0,9.961952567E-1,4.604000028E0
1.111102763E0,9.066731930E-1,-4.520755291E0,1.017060995E0,4.721620246E0
1.116102138E0,9.178285599E-1,-4.637975693E0,9.976786375E-1,4.832037920E0
1.121101513E0,8.808643818E-1,-4.630777836E0,9.933875799E-1,4.817348265E0
1.126077867E0,7.909388542E-1,-4.552244663E0,9.996001720E-1,4.727337120E0
1.131077242E0,7.193961143E-1,-4.462405205E0,1.002218366E0,4.629798336E0
1.136076617E0,6.806607246E-1,-4.370779514E0,9.274094105E-1,4.519635029E0
1.141075992E0,5.861163139E-1,-4.239283085E0,7.873806357E-1,4.351439035E0
1.146075367E0,4.861481190E-1,-4.091913700E0,6.635656953E-1,4.173777325E0
1.151074742E0,2.995486259E-1,-3.916865349E0,5.699751377E-1,3.969437642E0
1.156106357E0,1.195018291E-1,-3.723871708E0,4.727565050E-1,3.755662378E0
1.161105732E0,-1.562142372E-2,-3.529619694E0,3.671903610E-1,3.548702294E0
1.166105159E0,-1.729948521E-1,-3.288861275E0,2.268329859E-1,3.301210218E0
1.171104482E0,-3.331594467E-1,-2.977864265E0,1.519333124E-1,3.000292408E0
1.176103857E0,-4.816043377E-1,-2.639778614E0,5.654323101E-2,2.683946908E0
1.181103232E0,-6.346607208E-1,-2.279389858E0,-4.994499683E-2,2.366623514E0
1.186099586E0,-7.442278862E-1,-1.944355965E0,-1.791008115E-1,2.089610577E0
1.191098961E0,-9.030334949E-1,-1.555757999E0,-2.095453143E-1,1.811011233E0
1.196098336E0,-1.096296310E0,-1.192454338E0,-1.917028427E-1,1.631123211E0
1.201097711E0,-1.292618036E0,-8.256120682E-1,-1.993800998E-1,1.546689723E0
1.206097086E0,-1.465599775E0,-4.576158524E-1,-2.112677693E-1,1.549848070E0
1.211096461E0,-1.598344564E0,-9.316825867E-2,-1.964071989E-1,1.613059658E0
1.216097815E0,-1.805650473E0,2.581787109E-1,-2.026622295E-1,1.835238910E0
1.221097242E0,-1.998975992E0,6.632308960E-1,-1.849927306E-1,2.114238054E0
1.226096565E0,-2.192688942E0,9.810180664E-1,-1.794689894E-1,2.408835893E0
1.231095940E0,-2.339373112E0,1.309619904E0,-2.435589433E-1,2.692042311E0
1.236095315E0,-2.438870430E0,1.608522415E0,-2.649264932E-1,2.933533600E0
1.241094690E0,-2.617685080E0,1.925553322E0,-2.966361046E-1,3.263130973E0
1.246101305E0,-2.691706181E0,2.165233612E0,-3.291693330E-1,3.470139941E0
1.251100680E0,-2.715947866E0,2.299299240E0,-2.721511126E-1,3.568923652E0
1.256100055E0,-2.776385546E0,2.490410805E0,-2.860287428E-1,3.740624963E0
1.261099430E0,-2.729585409E0,2.583321571E0,-2.247644663E-1,3.764931063E0
1.266098805E0,-2.571016788E0,2.554603577E0,-1.818751097E-1,3.628939971E0
1.271098180E0,-2.382175922E0,2.428687096E0,-1.280121803E-1,3.404360476E0
1.275994846E0,-2.199197769E0,2.208334923E0,-6.991785765E-2,3.117387122E0
1.280994169E0,-1.960281372E0,1.979763031E0,2.110856771E-2,2.786146135E0
1.285993544E0,-1.675572634E0,1.745363235E0,1.003195643E-1,2.421549192E0
1.290992919E0,-1.376659155E0,1.478909492E0,1.353636384E-1,2.025015316E0
1.295992294E0,-1.121154785E0,1.233016014E0,4.133498669E-2,1.667040829E0
1.300991669E0,-9.069001675E-1,9.884634018E-1,-1.258210540E-1,1.347352496E0
1.306096774E0,-6.765615940E-1,8.693370819E-1,-3.367255330E-1,1.151896973E0
1.311096149E0,-4.714031219E-1,8.463602066E-1,-5.172429085E-1,1.098219800E0
1.316095524E0,-3.317382336E-1,8.476667404E-1,-7.887351513E-1,1.204446884E0
1.321094899E0,-3.311953545E-1,8.755693436E-1,-1.012594461E0,1.379006737E0
1.326094274E0,-3.715412617E-1,1.113657951E0,-1.232279301E0,1.701995657E0
1.331093596E0,-4.548735619E-1,1.460876465E0,-1.386649132E0,2.064913029E0
1.336078388E0,-6.000940800E-1,1.888142586E0,-1.505174398E0,2.488120837E0
1.341077763E0,-6.804728508E-1,2.387940407E0,-1.517148733E0,2.909818373E0
1.346077138E0,-7.554972172E-1,2.983867645E0,-1.395374656E0,3.379543253E0
1.351076513E0,-9.418766499E-1,3.589642525E0,-1.050365686E0,3.856933128E0
1.356075888E0,-1.129505634E0,4.238563538E0,-4.906204939E-1,4.413831930E0
1.361075263E0,-1.282822847E0,4.920867920E0,2.209965587E-1,5.090129175E0
1.366088232E0,-1.459611416E0,5.586255074E0,1.031645417E0,5.865236866E0
1.371087607E0,-1.586839676E0,6.220293045E0,1.738680124E0,6.650798020E0
1.376086982E0,-1.689431906E0,6.689276695E0,2.409544230E0,7.307975524E0
1.381086357E0,-1.553413868E0,7.408943176E0,2.968257427E0,8.131179852E0
1.386085732E0,-1.367502213E0,8.084953308E0,3.269356251E0,8.827526414E0
1.391085107E0,-1.228983402E0,8.545751572E0,3.315547466E0,9.248412033E0
1.396087242E0,-1.094280720E0,8.885236740E0,3.195439339E0,9.505562308E0
1.401086617E0,-8.264584541E-1,9.027652740E0,2.904485226E0,9.519326762E0
1.406085992E0,-3.747501373E-1,8.930917740E0,2.511673450E0,9.284946573E0
1.411085367E0,2.325811386E-1,8.543563843E0,2.035955906E0,8.785880353E0
1.416084742E0,8.912348747E-1,7.845386505E0,1.615577579E0,8.059434219E0
1.421084117E0,1.525301814E0,6.921087265E0,1.151784778E0,7.180153392E0
1.426085524E0,2.027514696E0,5.804860115E0,7.090066075E-1,6.189499751E0
1.431084899E0,2.424353361E0,4.614187241E0,2.268588543E-1,5.217248130E0
1.436084274E0,2.813405752E0,3.425513268E0,-1.563796997E-1,4.435521129E0
1.441083649E0,3.249104500E0,2.262544632E0,-4.866806269E-1,3.989065842E0
1.446083024E0,3.618252277E0,1.113067627E0,-6.209204197E-1,3.836171432E0
1.451082399E0,3.958702087E0,2.711582184E-2,-6.188194752E-1,4.006868481E0
1.456083649E0,4.307771683E0,-9.335784912E-1,-4.631162882E-1,4.432035917E0
1.461083024E0,4.547525406E0,-1.771900177E0,-2.556132078E-1,4.887223718E0
1.466082399E0,4.570187569E0,-2.497886658E0,1.889693737E-2,5.208301956E0
1.471081774E0,4.499476910E0,-3.085834503E0,2.252808809E-1,5.460624371E0
1.476081149E0,4.382108688E0,-3.550767422E0,4.341879487E-1,5.656796356E0
1.481080524E0,4.138802528E0,-3.897942543E0,6.182411313E-1,5.718904138E0
1.486082451E0,3.898370266E0,-4.068137169E0,7.929587960E-1,5.689974904E0
1.491081826E0,3.615398884E0,-4.090552807E0,1.002292871E0,5.550524512E0
1.496081201E0,3.261691809E0,-3.936906338E0,1.120632648E0,5.233897448E0
1.501080576E0,2.948078871E0,-3.695888996E0,1.201601505E0,4.877971984E0
1.506079951E0,2.560733557E0,-3.415291309E0,1.245873332E0,4.446770900E0
1.511079326E0,2.213264465E0,-3.087778568E0,1.082143307E0,3.950183567E0
1.516079846E0,1.882492423E0,-2.753903866E0,9.282533526E-1,3.462573972E0
1.521079221E0,1.428321123E0,-2.392026424E0,7.694743872E-1,2.890325670E0
1.526078596E0,1.045049667E0,-1.975924015E0,5.546594262E-1,2.303052670E0
1.531077971E0,6.899454594E-1,-1.613155365E0,3.809469342E-1,1.795387294E0
1.536077346E0,4.253437519E-1,-1.231937408E0,2.467553616E-1,1.326452145E0
1.541076721E0,1.531431675E-1,-8.658456802E-1,7.408595085E-2,8.824003059E-1
1.546076826E0,-9.290838242E-2,-5.626010895E-1,5.780327320E-2,5.731432385E-1
1.551076201E0,-3.433935642E-1,-3.435192108E-1,3.584891558E-2,4.870418184E-1
1.556075576E0,-6.868870258E-1,2.355842590E-1,-7.320523262E-3,7.262006055E-1
1.561074951E0,-6.042625904E-1,5.165014267E-1,-1.008896828E-1,8.013025209E-1
1.566074326E0,-5.740458965E-1,6.243400574E-1,-1.859413385E-1,8.682760966E-1
1.571073701E0,-6.356909275E-1,7.363853455E-1,-1.922894716E-1,9.916358067E-1
1.576078492E0,-6.974239349E-1,7.834730148E-1,-3.020603657E-1,1.091545040E0
1.581077867E0,-7.844741344E-1,6.608934402E-1,-3.698799610E-1,1.090408636E0
1.586077242E0,-8.700683117E-1,4.408750534E-1,-3.890290260E-1,1.050111072E0
1.591076617E0,-8.919954300E-1,8.795356750E-2,-4.312850237E-1,9.946851003E-1
1.596075992E0,-8.311972618E-1,-3.090019226E-1,-4.770970345E-1,1.006972024E0
1.601075367E0,-7.665581703E-1,-7.378091812E-1,-4.187227488E-1,1.143373323E0
1.606079013E0,-6.382098198E-1,-1.245967865E0,-4.181867838E-1,1.461036578E0
1.611078388E0,-5.088057518E-1,-1.775874138E0,-4.029982686E-1,1.890772290E0
1.616077763E0,-3.646135330E-1,-2.317925453E0,-4.107906222E-1,2.382114685E0
1.621077138E0,-2.158930302E-1,-2.829142570E0,-4.075155854E-1,2.866483287E0
1.626076513E0,-4.659104347E-2,-3.366960049E0,-3.063802719E-1,3.381192033E0
1.631075888E0,1.829152107E-1,-3.886036873E0,-1.523777843E-1,3.893322430E0
1.636072815E0,4.505794048E-1,-4.381626606E0,-2.325022221E-2,4.404794443E0
1.641072190E0,6.651687622E-1,-4.825165272E0,1.321398020E-1,4.872589692E0
