Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Walking(0)/Jumping(1)
0.124,-0.312,-0.000957,-0.319,0.446,1
0.142,-0.00605,0.0497,-0.127,0.136,1
0.161,0.114,-0.107,-0.067,0.17,1
0.179,0.272,-0.0912,0.103,0.305,1
0.197,0.35,-0.0684,0.216,0.417,1
0.216,0.33,-0.135,0.225,0.422,1
0.234,0.261,-0.168,0.219,0.38,1
0.253,0.187,-0.125,0.257,0.342,1
0.271,0.18,-0.0302,0.272,0.328,1
0.29,0.0753,-0.0181,0.18,0.196,1
0.308,-0.0183,0.00279,0.133,0.135,1
0.326,-0.000304,0.0157,0.00505,0.0164,1
0.345,-0.0445,-0.0252,-0.0145,0.0531,1
0.363,-0.0467,-0.035,-0.0449,0.0736,1
0.382,-0.0529,-0.0276,-0.0687,0.091,1
0.4,-0.0159,-0.0602,-0.277,0.284,1
0.418,0.17,-0.0479,0.00111,0.177,1
0.437,0.444,-0.0961,-0.229,0.509,1
0.455,0.561,-0.0424,-0.242,0.613,1
0.474,0.331,0.198,0.397,0.553,1
0.492,0.173,0.243,-0.142,0.33,1
0.51,0.105,0.127,-0.45,0.48,1
0.529,0.195,-0.177,-0.78,0.823,1
0.547,-0.245,-0.825,-0.567,1.03,1
0.566,-0.457,0.68,0.931,1.24,1
0.584,0.747,1.28,-0.197,1.49,1
0.603,1.29,1.31,0.741,1.99,1
0.621,1.25,0.0768,2.1,2.44,1
0.639,0.8,-0.879,-0.118,1.19,1
0.658,0.701,-1.42,-0.479,1.65,1
0.676,1.03,-0.0863,-1.2944999999999998,3.14,1
0.695,1.33,0.424,-2.11,2.53,1
0.713,-0.72,0.696,0.23999999999999977,4.11,1
0.731,0.969,-1.09,2.59,2.97,1
0.75,-0.4455000000000001,-1.52,-2.42,4.23,1
0.768,-1.86,-0.7886666666666667,-0.369,4.42,1
0.787,-0.644,-0.05733333333333346,0.897,4.61,1
0.805,0.2380000000000001,0.674,0.8656666666666667,4.69,1
0.824,1.12,0.897,0.8343333333333334,4.68,1
0.842,0.9347500000000001,1.12,0.803,4.67,1
0.86,0.7495,2.35,-0.561,4.674411764705883,1
0.879,0.56425,-0.426,-0.7608333333333334,4.678823529411765,1
0.897,0.379,-0.5072631578947369,-0.9606666666666667,4.683235294117647,1
0.916,-0.6506666666666667,-0.5885263157894737,-1.1604999999999999,4.687647058823529,1
0.934,-1.6803333333333335,-0.6697894736842105,-1.3603333333333332,4.692058823529412,1
0.952,-2.71,-0.7510526315789474,-1.5601666666666665,4.696470588235294,1
0.971,-1.71,-0.8323157894736841,-1.76,4.700882352941177,1
0.989,-0.76,-0.913578947368421,0.471,4.705294117647059,1
1.01,-0.521,-0.994842105263158,0.856,4.709705882352941,1
1.03,-1.08,-1.0761052631578947,2.13,4.714117647058823,1
1.04,0.931,-1.1573684210526316,2.032833333333333,4.718529411764706,1
1.06,0.9281666666666667,-1.2386315789473683,1.9356666666666666,4.722941176470588,1
1.08,0.9253333333333333,-1.3198947368421052,1.8384999999999998,4.727352941176471,1
1.1,0.9225000000000001,-1.4011578947368422,1.7413333333333332,4.731764705882353,1
1.12,0.9196666666666667,-1.4824210526315789,1.6441666666666666,4.736176470588235,1
1.14,0.9168333333333334,-1.5636842105263158,1.547,4.740588235294117,1
1.16,0.914,-1.6449473684210525,1.4498333333333333,4.745,1
1.17,0.9111666666666667,-1.7262105263157894,1.3526666666666665,4.749411764705883,1
1.19,0.9083333333333333,-1.8074736842105263,1.2555,4.753823529411765,1
1.21,0.9055,-1.888736842105263,1.1583333333333332,4.758235294117648,1
1.23,0.9026666666666667,-1.97,1.0611666666666666,4.7626470588235295,1
1.25,0.8998333333333334,-0.671,0.964,4.767058823529412,1
1.27,0.897,0.218,0.8668333333333333,4.771470588235294,1
1.28,0.8941666666666667,1.88,0.7696666666666665,4.775882352941177,1
1.3,0.8913333333333333,1.8181818181818181,0.6724999999999999,4.780294117647059,1
1.32,0.8885000000000001,1.7563636363636363,0.5753333333333333,4.784705882352942,1
1.34,0.8856666666666667,1.6945454545454544,0.47816666666666663,4.7891176470588235,1
1.36,0.8828333333333334,1.6327272727272726,0.381,4.793529411764706,1
1.38,0.88,1.5709090909090908,-0.554,4.797941176470588,1
1.39,0.8771666666666667,1.509090909090909,1.0,4.802352941176471,1
1.41,0.8743333333333333,1.4472727272727273,0.3325,4.806764705882353,1
1.43,0.8714999999999999,1.3854545454545453,-0.33499999999999996,4.811176470588236,1
1.45,0.8686666666666667,1.3236363636363637,-1.0025,4.8155882352941175,1
1.47,0.8658333333333333,1.2618181818181817,-1.67,4.82,1
1.49,0.863,1.2,0.0665,1.48,1
1.5,-1.25,2.22,0.341,2.57,1
1.52,-2.72,2.2842857142857143,-0.25266666666666665,3.1799999999999997,1
1.54,-1.67,2.3485714285714288,-0.8463333333333334,3.79,1
1.56,-1.05,2.412857142857143,-1.44,4.4,1
1.58,-2.17,2.4771428571428573,-0.115,5.01,1
1.6,-2.06,2.5414285714285714,-0.132,3.55,1
1.62,-0.791,2.605714285714286,0.0919,2.92,1
1.63,0.255,2.67,-1.42,3.03,1
1.65,0.399,0.939,-1.58,1.88,1
1.67,0.864,1.06,-0.0825,1.37,1
1.69,0.471,-0.862,0.626,1.17,1
1.71,0.837,-2.03,-0.036,2.2,1
1.73,0.17,-1.92,-1.3,2.32,1
1.74,0.991,-2.025,-1.3966666666666667,3.98,1
1.76,0.609,-2.13,-1.4933333333333334,4.55,1
1.78,1.25,-2.235,-1.59,3.32,1
1.8,1.9,-2.34,-0.4900000000000002,3.8166666666666664,1
1.82,2.1525,-1.6749999999999998,0.6099999999999997,4.313333333333333,1
1.84,2.4050000000000002,-1.01,1.71,4.81,1
1.85,2.6575,-1.45,-2.07,4.67,1
1.87,2.91,-2.61,-1.97,4.38,1
1.89,1.45,-2.5933333333333333,-0.611,3.38,1
1.91,0.162,-2.5766666666666667,0.493,3.82,1
1.93,0.0574,-2.56,0.729,2.67,1
1.95,-2.04,-1.71,-0.0287,2.66,1
1.97,-1.7688000000000001,-1.98,0.715,4.26,1
1.98,-1.4976,1.79,-0.028749999999999942,4.4319999999999995,1
2.0,-1.2264,1.948,-0.7724999999999999,4.604,1
2.02,-0.9552,2.106,-1.5162499999999999,4.776,1
2.04,-0.684,2.2640000000000002,-2.26,4.948,1
2.06,-0.887,2.422,0.853,5.12,1
2.08,-0.43249999999999994,2.58,1.67,4.8,1
2.09,0.02200000000000013,1.61,1.08,4.28,1
2.11,0.47650000000000015,1.92,-1.32,4.46,1
2.13,0.9310000000000003,1.13,-1.245,4.77,1
2.15,1.3855000000000004,-0.688,-1.17,4.435,1
2.17,1.84,-0.7989999999999999,0.774,4.1,1
2.19,1.8775,-0.91,1.82,3.92,1
2.2,1.915,-1.3233333333333333,1.67,3.61,1
2.22,1.9525000000000001,-1.7366666666666666,1.1524999999999999,3.3000000000000003,1
2.24,1.99,-2.15,0.635,2.99,1
2.26,1.24,0.795,0.662,5.11,1
2.28,1.19,0.16125,0.6890000000000001,5.03,1
2.3,-0.414,-0.47250000000000003,0.716,4.95,1
2.32,1.39,-1.1062500000000002,0.743,4.87,1
2.33,1.31,-1.74,0.6703333333333333,4.876666666666667,1
2.35,-2.54,-1.4553333333333334,0.5976666666666667,4.883333333333333,1
2.37,-1.65,-1.1706666666666665,0.525,4.89,1
2.39,-0.925,-0.886,0.1736666666666667,4.88,1
2.41,-1.26,-0.15733333333333333,-0.17766666666666664,5.14,1
2.43,-0.157,0.5713333333333334,-0.529,3.735,1
2.44,1.68,1.3,0.968,2.33,1
2.46,0.171,0.08000000000000007,-0.445,2.68,1
2.48,-0.431,-1.14,-0.858,4.43,1
2.5,-0.353,-2.36,-0.878,2.54,1
2.52,-1.72,-1.57625,-1.35,3.0300000000000002,1
2.54,-1.74,-0.7925,-1.0353750000000002,3.52,1
2.55,2.03,-0.008750000000000036,-0.72075,4.01,1
2.57,-0.335,0.775,-0.40612499999999996,4.5,1
2.59,-0.0126,-0.919,-0.0915,0.923,1
2.61,0.478,-1.3,0.129,1.39,1
2.63,-0.544,-1.0,0.271,1.17,1
2.65,-0.604,-1.07,-0.773,1.45,1
2.67,0.869,-0.772,0.443,1.24,1
2.68,1.09,0.352,0.128,1.15,1
2.7,1.94,0.575,0.11,2.03,1
2.72,1.86,0.846,0.353,2.07,1
2.74,1.3,0.737,-0.269,1.52,1
2.76,1.13,-0.261,-0.648,1.33,1
2.78,1.04,-1.66,-0.327,1.99,1
2.79,1.05,-2.18,-0.31,2.43,1
2.81,0.878,-0.234,-0.632,1.11,1
2.83,-0.401,1.42,-0.527,1.57,1
2.85,-0.633,1.93,0.0137,2.03,1
2.87,-0.876,1.4,-0.217,1.66,1
2.89,-0.764,-0.118,-0.453,0.896,1
2.9,0.125,-0.603,-0.636,0.885,1
2.92,0.152,0.0588,-0.566,0.588,1
2.94,-0.329,2.14,-0.943,2.37,1
2.96,-1.35,2.1900000000000004,-1.01,4.54,1
2.98,0.0404,2.24,1.02,2.46,1
3.0,0.128,0.541,-1.44,1.54,1
3.02,0.337,2.03,0.458,2.11,1
3.03,0.0316,2.48,1.19,2.75,1
3.05,-0.0363,1.8599999999999999,1.69,3.5,1
3.07,-0.129,1.24,1.3599999999999999,2.99,1
3.09,-1.38,0.734,1.03,1.87,1
3.11,-0.68,-0.181,-1.06,1.28,1
3.13,0.363,-0.44,-0.171,0.596,1
3.14,1.56,-1.99,-1.65,3.02,1
3.16,-0.212,-0.53,-0.889,1.06,1
3.18,0.718,-1.83,1.43,2.43,1
3.2,2.15,-1.71,1.7199999999999998,4.13,1
3.22,2.85,-1.123,2.01,2.885,1
3.24,1.28,-0.536,-0.883,1.64,1
3.25,1.52,-0.368,-0.792,3.11,1
3.27,0.0864,-1.08,-0.701,3.3,1
3.29,-2.03,-1.5133333333333334,-0.61,4.22,1
3.31,-2.74,-1.9466666666666668,0.389,5.0,1
3.33,-1.44,-2.38,-0.273,2.79,1
3.35,-1.12,-0.896,0.0343,1.44,1
3.36,-0.615,0.166,0.0562,0.639,1
3.38,-1.11,0.755,0.112,1.35,1
3.4,-2.01,2.04,0.325,2.88,1
3.42,-1.96,1.8,0.76,4.31,1
3.44,-1.91,0.449,2.21,2.95,1
3.46,2.35,-0.746,0.829,2.6,1
3.48,1.83,-0.497,0.769,4.06,1
3.49,1.31,0.172,-0.147,1.33,1
3.51,-0.219,-0.866,-1.36,1.62,1
3.53,0.467,-0.272,-1.57,1.67,1
3.55,0.483,0.44,-0.383,0.757,1
3.57,0.164,0.5,-0.0774,0.532,1
3.59,-0.355,0.247,-0.37,0.57,1
3.6,0.00812,0.476,-0.267,0.546,1
3.62,0.432,0.682,-0.25,0.845,1
3.64,0.27,0.474,0.662,0.858,1
3.66,-0.504,-0.153,1.02,1.15,1
3.68,-0.574,-0.195,0.93,1.11,1
3.7,0.261,0.598,-0.00587,0.652,1
3.71,1.31,1.34,-1.44,2.36,1
3.73,1.63,1.7,-1.25,2.67,1
3.75,1.68,0.904,-0.545,1.98,1
3.77,1.09,0.386,0.0405,1.16,1
3.79,-0.689,-0.47,-1.21,1.47,1
3.81,-2.55,-1.13,-1.53,3.18,1
3.83,-2.625,-1.5,0.979,3.59,1
3.84,-2.7,-1.13,2.2,3.66,1
3.86,-2.01,1.24,1.0,2.56,1
3.88,-1.13,1.48,2.21,2.89,1
3.9,0.29,-0.859,1.62,2.93,1
3.92,2.4,-1.35,1.03,2.94,1
3.94,2.5033333333333334,-1.57,-0.381,4.29,1
3.95,2.6066666666666665,0.498,-0.827,4.49,1
3.97,2.71,2.07,-1.7,3.81,1
3.99,1.32,0.864,-1.7,2.31,1
4.01,0.16,-0.281,-1.278,2.71,1
4.03,-0.857,-0.589,-0.856,1.35,1
4.05,-0.61,-0.197,0.768,1.0,1
4.06,0.623,-0.601,-0.0724,0.869,1
4.08,1.21,-0.451,-0.785,1.51,1
4.1,0.814,0.226,-0.29,0.894,1
4.12,-0.72,0.583,-0.561,1.08,1
4.14,-1.62,0.512,-1.19,2.08,1
4.16,-1.98,-0.0533,-1.03,2.23,1
4.18,-1.83,-0.371,-0.643,1.97,1
4.19,-1.26,-0.321,-0.668,1.46,1
4.21,-0.65,-0.395,-0.79,1.1,1
4.23,-0.38,-0.613,-0.43,0.84,1
4.25,-0.185,-0.31,0.64,0.735,1
4.27,0.635,0.202,1.6,1.73,1
4.29,1.69,0.562,1.55,2.36,1
4.3,2.5,0.496,0.269,2.56,1
4.32,2.15,-0.0968,-1.21,2.47,1
4.34,-0.248,-1.01,-2.36,2.58,1
4.36,-3.0,-1.14,-2.56,4.1,1
4.38,-2.51,-0.165,-0.908,2.67,1
4.4,1.18,0.711,-1.69,2.18,1
4.41,1.2533333333333332,0.777,-1.01,2.7,1
4.43,1.3266666666666667,0.344,-0.979,3.22,1
4.45,1.4,-1.09,0.055499999999999994,3.51,1
4.47,1.15,-1.1300000000000001,1.09,4.38,1
4.49,0.0892,-1.17,1.6150000000000002,3.55,1
4.51,-1.16,-1.21,2.14,2.72,1
4.53,-1.9,-0.48,0.721,3.46,1
4.54,-2.92,0.25,0.865,3.276666666666667,1
4.56,-2.1799999999999997,0.98,1.58,3.0933333333333333,1
4.58,-1.44,1.71,1.87,2.91,1
4.6,-1.22,-1.05,1.85,2.46,1
4.62,-1.6,-1.72,-0.0613,2.34,1
4.64,-1.3,-2.45,-0.0239,2.77,1
4.65,0.631,-1.38,-1.03,1.84,1
4.67,1.25,0.0503,-0.718,1.44,1
4.69,0.708,0.579,-0.427,1.01,1
4.71,0.145,0.805,0.399,0.91,1
4.73,-0.32,0.671,1.02,1.26,1
4.75,-0.877,0.0987,0.891,1.25,1
4.76,-1.29,-0.206,0.425,1.37,1
4.78,-1.29,-0.424,0.0598,1.36,1
4.8,-0.726,-0.247,0.852,1.15,1
4.82,-0.414,0.512,1.63,1.76,1
4.84,-0.38,1.21,1.51,1.97,1
4.86,-0.393,1.36,0.801,1.62,1
4.88,-0.252,0.807,0.2,0.869,1
4.89,-0.0235,0.123,0.298,0.323,1
4.91,0.243,-0.377,0.202,0.492,1
4.93,0.724,-0.448,0.0207,0.851,1
4.95,1.32,0.33,-0.714,1.54,1
4.97,1.27,1.35,-2.1,2.8,1
4.99,0.375,1.27,-2.18,2.55,1
5.0,-1.33,0.387,-1.16,1.81,1
5.02,-1.2484000000000002,-1.08,0.0686,3.84,1
5.04,-1.1668,-0.8327,0.866,3.1774999999999998,1
5.06,-1.0852,-0.5854,1.02,2.5149999999999997,1
5.08,-1.0036,-0.33810000000000007,0.621,1.8525,1
5.1,-0.922,-0.0908,-0.747,1.19,1
5.11,1.87,1.82,-0.153,2.61,1
5.13,1.6153333333333335,1.4,0.371,4.59,1
5.15,1.360666666666667,1.13,1.57,4.4525,1
5.17,1.106,1.1,1.1765,4.3149999999999995,1
5.19,0.8513333333333335,1.03,0.783,4.1775,1
5.21,0.5966666666666669,0.44,-2.24,4.04,1
5.22,0.342,-0.993,-1.7692500000000002,4.46,1
5.24,-0.698,-1.7715,-1.2985000000000002,4.125,1
5.26,-1.08,-2.55,-0.82775,3.79,1
5.28,-1.09,-0.96,-0.357,1.5,1
5.3,-0.534,1.03,0.642,1.33,1
5.32,-0.693,2.31,0.912,2.58,1
5.34,-0.976,1.95,0.692,2.29,1
5.35,-0.453,1.56,-0.463,1.69,1
5.37,0.116,0.648,-1.45,1.59,1
5.39,0.782,0.204,-1.57,1.76,1
5.41,0.979,0.0938,-1.03,1.42,1
5.43,0.489,-0.486,-0.261,0.737,1
5.45,-0.419,-0.927,0.734,1.25,1
5.46,0.833,-0.199,1.56,1.78,1
5.48,2.44,0.74,1.75,3.1,1
5.5,2.635,0.895,1.09,3.44,1
5.52,2.83,0.744,0.167,2.93,1
5.54,1.64,0.333,-0.874,1.89,1
5.56,-1.44,-0.195,-1.37,1.99,1
5.57,-0.9829999999999999,-0.563,-1.29,2.1233333333333335,1
5.59,-0.5259999999999999,-1.63,-1.21,2.256666666666667,1
5.61,-0.069,-2.11,-1.13,2.39,1
5.63,0.21825,-0.887,1.06,4.81,1
5.65,0.5055000000000001,-0.0173,1.6,4.13,1
5.67,0.7927500000000001,-0.832,0.896,3.45,1
5.69,1.08,-1.57,0.0353,1.9,1
5.7,-0.732,-0.239,0.941,1.22,1
5.72,-1.61,1.36,1.95,2.87,1
5.74,-1.72,1.5633333333333335,0.394,3.71,1
5.76,-1.19,1.7666666666666666,-0.937,4.47,1
5.78,0.631,1.97,0.27,2.09,1
5.8,0.458,-0.735,0.661,1.09,1
5.81,-0.975,-2.44,0.599,2.7,1
5.83,-1.7,-1.561,-0.267,3.7,1
5.85,0.151,-0.682,-0.665,0.964,1
5.87,0.48,0.484,0.0716,0.686,1
5.89,0.218,1.06,0.333,1.13,1
5.91,0.154,1.55,0.713,1.71,1
5.92,0.0657,1.38,0.802,1.6,1
5.94,-0.246,0.381,0.888,0.997,1
5.96,-0.659,-0.647,1.19,1.51,1
5.98,-0.699,-0.71,0.95,1.38,1
6.0,-0.399,-0.000351,0.463,0.611,1
6.02,-0.188,0.257,0.671,0.743,1
6.04,0.144,0.382,0.776,0.877,1
6.05,0.438,0.57,0.324,0.789,1
6.07,0.453,0.468,-0.165,0.672,1
6.09,0.605,0.197,-0.121,0.648,1
6.11,0.839,-0.39,0.355,0.991,1
6.13,1.21,-0.817,0.252,1.48,1
6.15,1.62,-0.615,-0.328,1.77,1
6.16,1.76,0.0343,-0.618,1.87,1
6.18,1.58,0.289,-1.63,2.29,1
6.2,0.951,0.473,-1.95,3.25,1
6.22,-0.219,0.206,-2.27,2.29,1
6.24,-2.39,-0.711,0.18,2.5,1
6.26,-2.0525,-1.82,1.58,4.76,1
6.27,-1.715,-1.9,0.0682,4.91,1
6.29,-1.3775,-1.4,-0.965,3.57,1
6.31,-1.04,-0.544,-0.15,1.18,1
6.33,-0.535,0.947,2.16,2.41,1
6.35,0.0966,2.33,2.18,4.33,1
6.37,1.59,1.913,2.2,4.34,1
6.39,2.67,1.496,0.286,4.58,1
6.4,3.0,1.079,-0.659,4.42,1
6.42,2.5766666666666667,0.662,-1.2793333333333332,4.5225,1
6.44,2.1533333333333333,-2.32,-1.8996666666666666,4.625,1
6.46,1.73,-2.2366666666666664,-2.52,4.7275,1
6.48,1.5,-2.1533333333333333,-0.971,4.83,1
6.5,2.6,-2.07,-0.683,3.39,1
6.51,2.51,0.699,0.867,2.75,1
6.53,0.538,1.65,2.07,2.7,1
6.55,-1.49,1.41,2.15,2.97,1
6.57,-2.32,1.27,1.38,2.99,1
6.59,-2.3,1.75,0.153,2.9,1
6.61,-1.53,1.81,-1.63,2.87,1
6.62,-1.0,0.6,-1.88,3.1,1
6.64,-0.276,-0.469,-2.13,2.2,1
6.66,0.204,-1.22,0.137,1.24,1
6.68,1.03,-1.28,2.0,2.59,1
6.7,1.1225,-0.941,1.62,3.58,1
6.72,1.2149999999999999,-0.547,-0.862,4.63,1
6.74,1.3074999999999999,-0.248,-2.17,4.39,1
6.75,1.4,-0.175,-0.563,1.52,1
6.77,-1.2,-0.218,0.92,1.53,1
6.79,-0.689,-0.373,-0.55,3.39,1
6.81,-0.17799999999999994,-0.306,-0.4966666666666667,4.21,1
6.83,0.333,-0.433,-0.44333333333333336,4.03,1
6.85,1.0053333333333334,-1.3,-0.39,3.99,1
6.86,1.6776666666666666,-0.787,0.715,4.55,1
6.88,2.35,0.303,1.82,2.99,1
6.9,1.11,1.44,-0.1649999999999998,3.31,1
6.92,0.00673,1.26,-2.15,2.49,1
6.94,-0.955,0.591,1.23,1.67,1
6.96,-0.815,0.994,1.5033333333333332,3.63,1
6.97,-1.13,0.798,1.7766666666666664,3.52,1
6.99,-2.29,0.632,2.05,3.14,1
7.01,-2.1550000000000002,0.869,1.42,4.38,1
7.03,-2.02,0.877,0.295,4.335,1
7.05,-1.885,0.277,0.218,4.29,1
7.07,-1.75,-0.505,0.452,1.88,1
7.08,-0.534,-1.21,0.579,1.45,1
7.1,0.00826,-1.31,0.244,1.33,1
7.12,-0.0974,-0.796,-0.11,0.809,1
7.14,0.198,0.311,0.408,0.55,1
7.16,-0.222,0.677,0.804,1.07,1
7.18,-0.725,0.637,0.469,1.07,1
7.2,-0.803,0.292,0.235,0.886,1
7.21,-0.889,0.0488,0.63,1.09,1
7.23,-0.727,0.189,0.559,0.936,1
7.25,-0.428,0.326,0.155,0.56,1
7.27,-0.653,0.195,0.413,0.797,1
7.29,-1.17,-0.026,0.895,1.47,1
7.31,-1.56,0.0926,0.855,1.78,1
7.32,-1.87,0.449,0.886,2.12,1
7.34,-1.97,0.679,0.99,2.31,1
7.36,-2.1,0.714,1.46,2.66,1
7.38,-2.18,0.967,0.857,2.53,1
7.4,-2.02,1.04,0.469,2.32,1
7.42,-1.36,0.933,0.673,1.78,1
7.43,-0.637,0.868,0.79,1.34,1
7.45,-0.16,0.682,0.566,0.901,1
7.47,-0.126,0.287,0.414,0.519,1
7.49,-0.401,0.0582,-0.635,0.754,1
7.51,-1.07,-0.645,-1.3,1.8,1
7.53,-1.95,-1.27,-0.817,2.47,1
7.55,-1.81,-1.31,-1.3313333333333333,3.83,1
7.56,-0.866,-1.43,-1.8456666666666666,3.79,1
7.58,0.62,-1.91,-2.36,3.09,1
7.6,1.25,-2.28,-1.44,2.97,1
7.62,1.43,-2.02,-0.0187,2.47,1
7.64,1.38,-1.39,0.812,2.12,1
7.66,2.05,0.416,0.9410000000000001,3.45,1
7.67,2.2474999999999996,2.74,1.07,5.08,1
7.69,2.445,2.285,0.852,4.63,1
7.71,2.6425,1.83,0.208,4.18,1
7.73,2.84,-2.28,-0.79,3.73,1
7.75,1.34,-2.01,-2.04,3.16,1
7.77,1.12,-0.0689,-2.14,2.41,1
7.78,0.322,-0.184,-2.09,2.12,1
7.8,-0.49,-0.404,-1.09,1.27,1
7.82,-0.92,0.244,-0.196,0.972,1
7.84,-0.801,1.09,0.0769,1.35,1
7.86,-0.426,1.62,-3.98e-05,1.68,1
7.88,0.0316,1.53,0.0466,1.53,1
7.9,0.877,1.07,0.00551,1.38,1
7.91,1.86,0.29,0.0385,1.89,1
7.93,2.93,-0.398,0.509,3.0,1
7.95,2.8150000000000004,-0.627,0.851,3.34,1
7.97,2.7,-0.0857,0.341,2.73,1
7.99,2.03,0.329,-0.516,2.12,1
8.01,1.06,0.762,-0.018,1.3,1
8.02,0.0482,1.22,1.04,1.6,1
8.04,-0.512,0.696,1.13,1.42,1
8.06,-1.96,-0.766,-0.322,2.13,1
8.08,-1.8766666666666667,-1.59,-0.638,2.5,1
8.1,-1.7933333333333332,-2.02,-0.954,2.87,1
8.12,-1.71,-2.45,-1.27,3.24,1
8.13,-0.7775,-1.11,-0.48350000000000004,3.7433333333333336,1
8.15,0.15500000000000003,-0.91,0.303,4.246666666666667,1
8.17,1.0875,0.0127,-0.014500000000000013,4.75,1
8.19,2.02,-0.145,-0.332,2.05,1
8.21,-0.478,0.0267,-0.663,0.818,1
8.23,-2.18,0.709,0.791,2.42,1
8.25,-2.59,1.64,2.48,3.95,1
8.26,-2.15,1.4682499999999998,2.23,4.54,1
8.28,-1.92,1.2965,1.98,4.52,1
8.3,-1.22,1.12475,1.2,3.47,1
8.32,-0.601,0.953,0.651,1.3,1
8.34,-0.287,-0.823,0.139,0.883,1
8.36,-0.839,-2.15,-0.486,2.36,1
8.37,-1.08,-2.205,-0.409,3.16,1
8.39,0.264,-2.26,-0.422,2.31,1
8.41,1.2,-0.457,-0.487,1.38,1
8.43,0.94,0.735,-0.364,1.25,1
8.45,0.743,1.72,0.153,1.88,1
8.47,0.282,1.73,0.744,1.9,1
8.48,-0.686,0.433,0.86,1.18,1
8.5,-2.1,-1.45,0.687,2.64,1
8.52,-2.94,-2.0,0.176,3.56,1
8.54,-2.24,-0.467,0.304,2.31,1
8.56,-1.38,0.652,0.943,1.79,1
8.58,-0.592,0.952,1.04,1.53,1
8.6,0.025,0.897,0.887,1.26,1
8.61,0.131,0.642,0.354,0.744,1
8.63,-0.106,0.101,0.115,0.186,1
8.65,-0.23,-0.431,0.0625,0.493,1
8.67,0.0443,-0.525,-0.591,0.791,1
8.69,0.469,-0.0789,-0.657,0.811,1
8.71,0.469,0.721,-0.271,0.902,1
8.72,-0.107,1.19,-0.508,1.3,1
8.74,-0.91,1.31,-0.548,1.69,1
8.76,-1.78,1.26,-0.536,2.25,1
8.78,-2.36,0.672,-0.409,2.48,1
8.8,-2.46,-0.0664,-0.159,2.47,1
8.82,-1.66,-0.613,-0.844,1.96,1
8.83,-0.998,-1.32,-1.36,2.14,1
8.85,-1.22,-1.75,-0.785,2.27,1
8.87,-0.469,-0.814,0.224,0.966,1
8.89,0.283,1.25,1.35,1.86,1
8.91,1.69,1.93,2.44,3.54,1
8.93,1.8279999999999998,1.66,0.942,4.66,1
8.95,1.966,0.73,-0.468,4.746666666666667,1
8.96,2.104,0.439,-0.291,4.833333333333333,1
8.98,2.242,-1.24,-1.01,4.92,1
9.0,2.38,-2.19,-1.2125,4.62,1
9.02,1.04,-2.1666666666666665,-1.415,4.56,1
9.04,0.642,-2.1433333333333335,-1.6175000000000002,4.39,1
9.06,1.27,-2.12,-1.82,3.07,1
9.07,0.686,-0.606,0.294,0.961,1
9.09,-0.581,0.89,1.33,1.7,1
9.11,-1.32,2.07,1.33,2.79,1
9.13,-1.37,2.54,0.509,2.93,1
9.15,-0.629,2.18,-0.815,2.41,1
9.17,0.385,1.44,-1.5,2.11,1
9.18,1.04,0.71,-1.29,1.81,1
9.2,1.2,0.0963,-0.0906,1.21,1
9.22,1.24,-0.348,1.06,1.67,1
9.24,1.81,-0.541,0.552,1.97,1
9.26,2.33,-0.472,-0.457,2.42,1
9.28,2.35,-0.424,-0.964,2.58,1
9.29,0.65,-0.918,-0.824,1.39,1
9.31,-2.64,-2.38,-0.892,3.67,1
9.33,-1.6783333333333332,-2.11,-0.751,4.085,1
9.35,-0.7166666666666666,-1.84,-1.34,4.5,1
9.37,0.245,1.48,-2.05,2.54,1
9.39,0.9066666666666666,1.3533333333333333,-0.857,2.5433333333333334,1
9.41,1.5683333333333334,1.2266666666666668,0.559,2.5466666666666664,1
9.42,2.23,1.1,-0.569,2.55,1
9.44,1.71,-1.76,-1.23,2.74,1
9.46,1.13,-1.93,1.05,2.47,1
9.48,0.0142,-1.53,1.68,2.27,1
9.5,-1.55,-0.391,0.395,1.65,1
9.52,-2.51,1.07,-0.0811,2.73,1
9.53,-2.06,2.14,0.912,3.11,1
9.55,-1.25,2.6,1.84,3.42,1
9.57,-1.23,1.34,1.76,2.53,1
9.59,-1.5,-0.181,0.467,1.58,1
9.61,-2.3,-1.37,0.21,2.68,1
9.63,-2.17,-1.78,0.399,2.83,1
9.64,-0.505,-0.464,0.129,0.698,1
9.66,-0.000462,0.0461,0.248,0.252,1
9.68,0.453,0.494,0.106,0.678,1
9.7,0.668,0.887,0.287,1.15,1
9.72,0.403,0.861,0.588,1.12,1
9.74,-0.0515,0.532,0.653,0.844,1
9.76,-0.273,-0.0452,0.656,0.712,1
9.77,-0.465,-0.458,0.884,1.1,1
9.79,-0.518,-0.179,0.857,1.02,1
9.81,-0.415,0.361,0.943,1.09,1
9.83,-0.0698,0.702,0.819,1.08,1
9.85,0.211,0.623,0.535,0.848,1
9.87,0.403,0.207,0.226,0.506,1
9.88,0.674,-0.28,-0.175,0.751,1
9.9,1.02,-0.504,-0.681,1.33,1
9.92,0.932,-0.0961,-0.886,1.29,1
9.94,0.391,0.243,-0.883,0.996,1
9.96,-0.575,0.496,-0.686,1.02,1
9.98,-1.25,0.753,-0.97,1.75,1
9.99,-1.45,0.857,-0.774,1.86,1
