Time (s),x,y,z,total_acceleration,Walking(0)/Jumping(1)
0.8668306667,-20.30356524,-3.193886599,-1.482835763,20.60666093,0
0.8768716667,-22.56136933,-1.750899026,-2.455483249,22.76203926,0
0.8869116667,-24.66026715,-0.3060140312,-0.9133152044,24.6790714,0
0.8969526667,-25.29667342,0.8790323943,0.6961029835,25.32151148,0
0.9069926667,-25.06352856,3.03979434,0.3810390705,25.25006939,0
0.9170336667,-23.60712981,4.550378065,-0.0881017524,24.04184437,0
0.9270736667,-21.22402691,4.601229545,-1.038697196,21.74188408,0
0.9371146667,-18.72478661,6.490492405,-8.044280037,21.38818754,0
0.9471539583,-15.74952448,6.906245225,-10.98998683,20.40890871,0
0.9571949583,-12.25405896,5.774866299,-8.399078557,15.9391205,0
0.9672349583,-8.642102873,3.915585623,-7.856841692,12.31859222,0
0.9772749583,-5.591865991,2.275907655,-8.557394845,10.47271347,0
0.9873159583,-3.660817174,1.646855425,-9.135103844,9.978168039,0
0.9973559583,-2.497708917,1.44628131,-8.556514254,9.030183589,0
1.007396958,-2.21209933,1.082307923,-7.399537972,7.798585518,0
1.017436958,-2.878510006,0.5462539029,-7.343704664,7.906592906,0
1.027477958,-2.434815096,-0.8385854495,-4.683337902,5.344642552,0
1.037517958,-2.684858994,-1.047950268,0.4071403103,2.910744032,0
1.047558958,-1.359514477,-0.7174410814,2.052721042,2.564500925,0
1.057598958,-1.375286756,-1.025843115,2.52967623,3.056636973,0
1.067639958,-2.913612596,-0.7922316474,3.739650505,4.806428533,0
1.077679958,-2.252858516,-0.20813398,4.313672835,4.87098189,0
1.087720958,-2.71834249,0.07116470754,4.209319332,5.011269255,0
1.097760958,-3.223255409,0.4879074615,8.430349467,9.038706835,0
1.107801958,2.152332015,0.5575635874,6.354054059,6.731820946,0
1.117841958,6.101787634,-0.3452862704,0.9982582909,6.192540235,0
1.127882958,7.316698714,0.186969983,1.245380335,7.424285152,0
1.137922958,8.892400541,1.747727204,2.353951027,9.363248539,0
1.147962958,9.480124066,-0.1163005346,3.998505573,10.28952501,0
1.158003958,15.79212729,-3.678646212,0.4915672338,16.22237223,0
1.168043958,17.59507998,-1.714710023,-1.496251615,17.74164138,0
1.178084958,14.07397676,-0.814430894,-1.556451039,14.18318228,0
1.188124958,11.13711681,-0.2355463117,-0.967744596,11.1815644,0
1.198165958,9.679456818,-0.9367631239,-0.1689739891,9.726148346,0
1.208205958,8.242355052,-0.7573266935,-0.2077679809,8.27968164,0
1.218246958,6.084612608,-0.4115071571,0.5117881115,6.119949003,0
1.228286958,5.031258343,0.5870955348,-0.4961642782,5.08963856,0
1.238327958,5.127589467,-0.08610258937,-2.024722381,5.513536806,0
1.248367958,4.850561253,-0.372086691,-1.870325482,5.211958402,0
1.258408958,3.204209858,-0.2430447811,-1.360931257,3.489722835,0
1.268448958,0.9706746358,0.1764935267,-1.187381219,1.543772448,0
1.278489958,-1.01784354,0.2324867561,-0.7325883666,1.275437681,0
1.288529958,-3.265578725,0.5875902092,0.0703665626,3.31876756,0
1.298570958,-6.05354869,2.232440039,0.2046560562,6.455317527,0
1.308610958,-8.003608559,2.509759444,-1.334779,8.49342554,0
1.318651958,-11.37908161,1.957574126,-3.947454118,12.20237636,0
1.328691958,-11.56690587,2.118557913,-3.83767966,12.36969621,0
1.338732958,-7.585281209,2.28857214,-3.510962977,8.66607838,0
1.348772958,-4.338387846,2.273246588,-2.464947553,5.483176597,0
1.358812958,-2.364894676,2.955064677,-0.7739057426,3.863167635,0
1.368853958,-0.4977500796,3.107052523,-1.739561567,3.595497875,0
1.378893958,-0.9765177584,2.811005363,-3.449864252,4.555974258,0
1.388934958,-2.018568771,1.795931942,-3.375773013,4.323868043,0
1.398974958,-2.566644666,0.187026701,-1.903523487,3.200944469,0
1.409015958,-3.700753073,-0.2924835742,0.4889430034,3.744353777,0
1.419055958,-3.941084746,-0.8877514699,2.865091231,4.952675984,0
1.429096958,-3.022649134,-2.513335601,4.567868257,6.026498489,0
1.439136958,-1.859899312,-4.287566772,6.005885696,7.610066837,0
1.449177958,-0.08170314431,-4.846673439,5.607044778,7.41187358,0
1.459217958,2.309280054,-4.018337574,3.846387334,6.02283212,0
1.469258958,4.606803111,-2.22746172,2.259629592,5.593759604,0
1.479298958,5.462437872,-0.8840966678,1.24166326,5.671118239,0
1.489339958,5.488250991,-0.101943866,0.918360109,5.565489806,0
1.499379958,6.37889654,0.8821922296,1.678146214,6.654679475,0
1.509420958,7.425928211,2.167227797,2.598871011,8.160601488,0
1.519460958,7.926372687,3.289575114,3.243850472,9.17448932,0
1.529501958,8.269040574,3.795379733,4.069091406,9.966917488,0
1.539541958,8.285416871,3.438689053,4.371511738,9.979119701,0
1.549582958,7.869408528,2.525363324,4.465736403,9.394032793,0
1.559622958,7.427616886,2.182217719,5.105329117,9.273400249,0
1.569663958,6.909758232,0.8363173145,6.486269546,9.513983293,0
1.579703958,6.34346826,-2.178862587,6.359947468,9.24315766,0
1.589744958,5.140294881,-4.132863479,4.598788333,8.040649609,0
1.599784958,3.392812384,-5.48292944,3.422791643,7.299944777,0
1.609825958,2.033886722,-5.894823098,3.751712726,7.277429693,0
1.619865958,1.767706847,-4.418446754,5.212945951,7.05848884,0
1.629906958,1.996707201,-1.25724609,4.826067266,5.372004527,0
1.639946958,1.949675122,1.711142052,4.224353108,4.957257244,0
1.649987958,2.173042853,3.703058045,2.57594057,5.00701747,0
1.660027958,0.05230012804,0.366047979,-0.3239585513,0.4916050948,0
1.670068958,1.165467024,0.5285970658,-1.147946865,1.71915975,0
1.680108958,1.222699571,1.207933597,-1.678917462,2.402678018,0
1.690149958,-1.118819399,0.08236154079,-9.335576802,9.402740798,0
1.700189958,-2.6875148,-0.04452596247,-10.97109798,11.29556149,0
1.710230958,-3.028746903,1.293269616,-2.705370442,4.262028078,0
1.720270958,-2.484183723,-0.08692061484,0.3206208144,2.506296405,0
1.730311958,-2.573844928,-2.448497581,0.1746434677,3.556728617,0
1.740351958,-3.042354251,-5.136050388,0.05312897086,5.969736649,0
1.750392958,-3.619074779,-7.315351515,-0.3497479883,8.169112174,0
1.760432958,-4.249818317,-8.756237015,-1.235316693,9.811149255,0
1.770473958,-5.227520721,-9.119716896,-1.800714964,10.66483866,0
1.780513958,-5.996113245,-8.155676512,-2.020007771,10.32225096,0
1.790554958,-6.223656473,-6.194393497,-2.840488194,9.228910221,0
1.800594958,-5.791656579,-4.054552889,-5.670029815,9.062666449,0
1.810635958,-3.990811806,-1.307789422,-6.564352094,7.792792212,0
1.820675958,-3.066857885,0.2786601716,-3.677680837,4.796728585,0
1.830716958,-2.620854787,0.7667155677,-2.26266342,3.546318983,0
1.840756958,-2.570258538,0.7232040972,-1.988189562,3.32898646,0
1.850797958,-2.672162935,-0.07227743268,-1.819176963,3.233432171,0
1.860837958,-2.664714752,-0.8799433905,-1.716515936,3.28959451,0
1.870878958,-2.513532652,-1.456390561,-1.786142241,3.4101648,0
1.880918958,-2.244698434,-2.160029874,-2.231002209,3.831679915,0
1.890959958,-0.929908433,-3.194211119,-6.370037423,7.186451916,0
1.901000958,1.730141849,-5.183043875,-17.61909099,18.44694289,0
1.911040958,0.6063615257,-6.048313678,-11.36535469,12.8887959,0
1.921081958,-1.196857509,-5.628599954,-4.853132274,7.527715337,0
1.931121958,-2.575443556,-5.231329597,-5.974512461,8.348324264,0
1.941163167,-3.816081215,-4.662845165,-7.802137481,9.857887712,0
1.951203167,-4.41348276,-4.31405232,-6.212021683,8.756659801,0
1.961244167,-4.417886883,-4.082965094,-1.463563925,6.191150768,0
1.971284167,-3.908255553,-4.115141153,2.07210997,6.041728884,0
1.981325167,-3.233546801,-4.492321646,3.525376364,6.562397214,0
1.991365167,-2.34048489,-4.597997789,4.160910818,6.628169583,0
2.001406167,-1.781874358,-4.470791028,4.124268656,6.338189063,0
2.011446167,-1.475062621,-4.933886999,3.697148849,6.339397469,0
2.021487167,-1.287441404,-6.205290953,3.23999014,7.117631438,0
2.031527167,-1.404550755,-7.072117869,3.089059471,7.844099846,0
2.041568167,-1.869174896,-6.759416378,3.552273556,7.861435745,0
2.051608167,-1.666429564,-5.881140028,4.734305742,7.731652241,0
2.061649167,-0.9244082496,-4.8853861,6.721843339,8.36090341,0
2.071689167,-0.5034426364,-4.247016916,7.324892417,8.482019576,0
2.081730167,0.004247125089,-4.216150634,2.536523319,4.920355145,0
2.091770167,0.1268334165,-4.034289948,-0.1505213642,4.039088855,0
2.101811167,0.6136559272,-2.886434153,3.169856589,4.330827463,0
2.111851167,1.423581541,-1.57437217,4.605858786,5.071406836,0
2.121892167,2.517471629,0.169510197,3.294043263,4.149351531,0
2.131933167,2.932476883,2.160032798,3.436720003,5.007614875,0
2.141973167,2.949164544,3.53104524,4.574931108,6.488131213,0
2.152014167,2.781713736,3.824636861,5.654228885,7.37130129,0
2.162054167,2.802019362,3.203124615,5.904804879,7.278601546,0
2.172095167,3.329223914,2.564455469,6.173776215,7.468311487,0
2.182135167,4.201575279,2.470985972,6.877986217,8.430047503,0
2.192176167,5.089517076,2.853126658,7.538768363,9.532918977,0
2.202216167,6.340052902,3.59775203,7.348115219,10.35059842,0
2.212257167,7.149948403,4.530334395,6.909597434,10.92649205,0
2.222297167,7.613213359,5.592724947,6.243168046,11.32328297,0
2.232338167,8.00537091,6.484134727,5.874216925,11.8590215,0
2.242378167,8.07604562,6.968072514,5.770344647,12.12738326,0
2.252419167,7.963712422,7.235597833,5.67753764,12.16589599,0
2.262459167,7.385676563,7.40563311,4.862812339,11.53423443,0
2.272500167,6.729756376,7.593495378,3.040642186,10.59227539,0
2.282540167,5.681095086,7.801473237,1.534744566,9.772065643,0
2.292581167,3.854653543,6.857769468,-0.07233853608,7.867184304,0
2.302622167,2.734983666,4.58027254,-3.153119811,6.196869915,0
2.312662167,1.826350912,1.540690454,-10.16245613,10.4395785,0
2.322703167,-2.170022766,-3.158559476,-21.37161531,21.71247194,0
2.332743167,-9.479491982,-8.712864708,-23.03190179,26.38642226,0
2.342784167,-14.64354235,-13.52346258,-9.556378775,22.10524254,0
2.352824167,-14.46219095,-17.56853245,-3.456516044,23.01642463,0
2.362865167,-9.606136242,-15.52913824,-3.329158132,18.56112286,0
2.372905167,-4.118693921,-7.547806989,-3.034137744,9.1180602,0
2.382946167,-0.1704580307,1.224909233,-0.7885242203,1.466706861,0
2.392986167,2.459283355,7.443629487,2.978612292,8.386168716,0
2.403027167,5.557709481,10.98161829,6.480604763,13.90979199,0
2.413067167,7.186511627,12.75295042,8.737813607,17.04796411,0
2.423108167,6.572878504,12.2119555,10.52660551,17.41103135,0
2.433149167,5.277217376,8.733715294,12.22789267,15.92633559,0
2.443189167,3.548315576,2.48966081,7.875669726,8.989723467,0
2.453230167,-5.108502985,-9.98862776,-23.09292333,25.67396727,0
2.463270167,-14.9550282,-20.33583719,-21.13590469,32.92302553,0
2.473311167,-10.71810183,-22.77805545,6.450326711,25.9870012,0
2.483351167,0.9681869379,-18.85071458,18.38172696,26.34719552,0
2.493392167,5.979715313,-10.57043975,15.75220718,19.89027961,0
2.503432167,6.155460981,-2.398108031,7.731682041,10.16953928,0
2.513473167,9.719661103,5.425033818,-8.854446849,14.22336222,0
2.523513167,9.257583132,7.888442384,-6.702293758,13.8870843,0
2.533554167,5.184118009,5.822466727,5.133730212,9.334419329,0
2.543595167,3.335196552,4.04039561,4.287125891,6.769621935,0
2.553635167,2.301740946,2.013712658,2.944275395,4.245209966,0
2.563676167,1.787802558,-0.4775654912,3.319007074,3.800015097,0
2.573716167,2.12762022,-2.690547751,4.596512597,5.735306709,0
2.583757167,2.575657272,-4.022652819,6.072434027,7.725943379,0
2.593797167,2.735430686,-4.075804594,6.376602677,8.047100461,0
2.603838167,3.06049056,-2.69123129,6.323242741,7.522813775,0
2.613878167,2.951942849,-0.9706611872,6.151812903,6.892093421,0
2.623919167,2.530374095,0.1820144677,5.58097906,6.13051789,0
2.633960167,2.00111834,1.073724795,4.485952858,5.028034665,0
2.644000167,1.286068624,1.749051306,3.426042695,4.055973561,0
2.654041167,0.5642033932,2.17257683,2.196163328,3.140310321,0
2.664081167,-0.1831030731,2.33543348,1.075733898,2.577785813,0
2.674122167,-0.8490326697,2.126871484,-0.0298194842,2.290268103,0
2.684162167,-1.278791033,1.934602169,-1.703326664,2.877379673,0
2.694203167,-1.639849729,1.775233968,-8.488633343,8.825953705,0
2.704243167,-1.132801261,1.506626329,-8.705926402,8.907654916,0
2.714284167,-0.8419179238,1.160717915,-3.643885392,3.915864224,0
2.724324167,-1.186860232,0.8484023398,-2.539244029,2.928512247,0
2.734365167,-1.683092374,0.7507935995,-2.459856382,3.073659771,0
2.744406167,-2.478386208,1.068780389,-2.49628512,3.676428854,0
2.754446167,-3.648442419,1.429582831,-2.695944146,4.756359322,0
2.764487167,-4.636756643,1.690161073,-2.25637737,5.426545444,0
2.774527167,-4.927498916,1.825239356,-0.8456518096,5.322299434,0
2.784568167,-4.79076821,1.591051937,0.0537318188,5.048345612,0
2.794608167,-4.458732023,1.205308782,0.07286200806,4.61934729,0
2.804649167,-4.298858037,0.8528088015,-0.3629707356,4.397636983,0
2.814690167,-4.270561899,0.6618650508,-1.19396723,4.483449791,0
2.824730167,-4.267683607,0.6999853885,-3.65941852,5.665196097,0
2.834771167,-4.012162622,0.7026458716,-7.495162752,8.53045279,0
2.844811167,-3.588536233,0.2148594475,-6.791378428,7.684177108,0
2.854852167,-3.677284395,-0.6399122643,-2.124504531,4.294814051,0
2.864892167,-4.431060367,-1.334561484,0.3838106507,4.643561235,0
2.874933167,-5.072995183,-1.608021727,0.6181774329,5.357532766,0
2.884973167,-5.240024992,-1.926019626,0.5461819822,5.609432081,0
2.895014167,-5.109399948,-2.17616702,-0.2270685799,5.558167942,0
2.905055167,-5.11033141,-2.963030339,-6.889778296,9.075465877,0
2.915095167,-5.380728296,-4.447729025,-15.98861712,17.44621472,0
2.925136167,-4.627085348,-4.938118045,-9.006377392,11.26542331,0
2.935176167,-3.745585721,-4.641043237,-4.741624702,7.619166591,0
2.945217042,-2.920542716,-3.822269908,-3.936112858,6.215488833,0
2.955257042,-3.24605955,-2.822243419,-3.55146781,5.578071721,0
2.965298042,-4.114619289,-2.086827997,-1.612457424,4.887224358,0
2.975339042,-4.429337193,-2.009934188,0.2040853679,4.868317393,0
2.985379042,-3.997305724,-2.689077761,0.1576994061,4.820213829,0
2.995420042,-2.137102942,-3.689902394,0.8715333402,4.352259072,0
3.005460042,-0.4001211664,-4.871141698,2.773795145,5.619791623,0
3.015501042,0.396864852,-5.756493178,4.695880179,7.439489638,0
3.025541042,0.7496761966,-6.52569966,5.644203833,8.660473853,0
3.035582042,0.4665624931,-7.735372803,5.787176442,9.671870767,0
3.045623042,0.1614702755,-8.435153539,5.605229802,10.1289925,0
3.055663042,-0.0852845639,-8.110782174,4.868263113,9.460023609,0
3.065704042,-0.8996949926,-6.836195582,2.573152617,7.359628761,0
3.075744042,-1.509435917,-4.686556209,-0.07650493305,4.924231808,0
3.085785042,-1.155191419,-2.286457202,2.003010499,3.251830994,0
3.095825042,-0.8271205214,-0.8912109751,4.058090454,4.236329012,0
3.105866042,-0.4009298363,-0.1982609564,3.908949033,3.934454814,0
3.115907042,1.064016078,0.2036678767,3.593130391,3.752891795,0
3.125947042,2.778318843,0.62301615,3.637114316,4.61906974,0
3.135988042,3.571517035,1.156346537,3.820659585,5.356333719,0
3.146028042,3.600815971,1.5301871,4.164494576,5.714049641,0
3.156069042,3.587843046,1.782766351,4.511890522,6.033906667,0
3.166109042,4.04570956,2.295192942,4.641035635,6.570760097,0
3.176150042,4.63468936,2.719693782,4.933406943,7.294901219,0
3.186191042,5.560274069,2.902204678,5.228801261,8.165770163,0
3.196231042,6.666405888,2.473307317,5.723903722,9.128049647,0
3.206272042,7.663257338,2.241844701,6.080190943,10.03594054,0
3.216312042,8.923925804,2.712963637,5.588316146,10.87317345,0
3.226353042,9.803247635,3.210335401,5.18052314,11.54329838,0
3.236394042,10.42111356,3.890624444,4.796918896,12.1139175,0
3.246434042,10.69887969,4.711106914,3.878451126,12.31677466,0
3.256475042,10.51786744,5.493278427,3.29782612,12.31573385,0
3.266515042,9.676639044,5.951660373,2.437228535,11.61893658,0
3.276556042,8.511832756,6.158365878,0.7223908956,10.53084117,0
3.286596042,8.048916294,6.266441719,-2.26517743,10.4491327,0
3.296637042,6.630579997,5.703664169,-4.615544114,9.889369218,0
3.306678042,2.660990075,3.231830935,-6.141048764,7.432232457,0
3.316718042,-1.232067395,0.3595365196,-11.8804324,11.94955776,0
3.326759042,-5.878572516,-3.154789191,-20.80866176,21.85201853,0
3.336799042,-9.183542764,-7.909311097,-17.4172416,21.21921216,0
3.346840042,-8.098036999,-10.68366757,-4.870754027,14.26335167,0
3.356881042,-5.516461467,-9.638376034,0.9310886934,11.1443513,0
3.366921042,-2.600656458,-4.975653076,1.717236021,5.871067799,0
3.376962042,-1.163238942,0.7799103945,3.01142365,3.321153032,0
3.387002042,-0.1584762087,5.033355739,5.255944036,7.279061232,0
3.397043042,1.314899637,6.974606193,8.677207217,11.21017474,0
3.407084042,2.468715498,6.42643031,12.03411711,13.86410969,0
3.417124042,0.9819653168,4.28292876,10.65624296,11.52663215,0
3.427165042,-2.641354541,0.5970895958,7.19901005,7.69148981,0
3.437205042,-11.35313401,-4.08820303,-15.47118415,19.62051464,0
3.447246042,-13.01413852,-8.735632596,-15.56330937,22.08836066,0
3.457286042,-1.314387713,-7.969212313,8.818090031,11.95803796,0
3.467327042,3.509535964,-6.184150345,8.789057436,11.30522396,0
3.477368042,7.06958544,-3.919290419,-0.9064002872,8.133968107,0
3.487408042,12.97725429,-0.04684730709,-21.04148619,24.7215587,0
3.497449042,10.04778989,1.756505336,1.702932562,10.34134285,0
3.507489042,5.743797703,0.3958225858,8.544514598,10.30323334,0
3.517530042,3.685738007,-1.080115217,4.213577859,5.70136404,0
3.527571042,2.460525596,-2.202294134,2.802281025,4.330942692,0
3.537611042,1.821393642,-3.247593859,2.358844562,4.407775896,0
3.547652042,1.55304182,-3.871267236,2.780684334,5.013068349,0
3.557692042,1.534688287,-2.962697632,3.351802352,4.729421149,0
3.567733042,1.254356689,-0.6214502656,4.341859338,4.561946257,0
3.577774042,1.318919013,1.414239153,5.679305254,5.999510639,0
3.587814042,1.765260372,2.63351284,6.501629596,7.233444647,0
3.597855042,2.070564259,2.797469936,5.680574684,6.661981922,0
3.607895042,1.713690854,2.322873661,4.347876123,5.218860524,0
3.617936042,0.9333951277,1.670012153,3.05061929,3.600895043,0
3.627977042,-0.01849021152,1.113898675,1.816561065,2.13096369,0
3.638017042,-0.7553137895,0.8373756605,0.6653252868,1.309333668,0
3.648058042,-1.034042958,1.061425762,-0.5354535109,1.575620497,0
3.658098042,-0.8972960262,1.489315063,-2.095805373,2.72315987,0
3.668139042,-0.00857713446,2.026801651,-10.16655385,10.36662027,0
3.678180042,-0.1029636204,2.201438102,-16.75533445,16.89964981,0
3.688220042,-1.422010248,1.805189254,-6.657357906,7.042814471,0
3.698261042,-2.053698843,1.773785028,-1.893470516,3.308960993,0
3.708301042,-2.849065767,1.506428694,-0.2438768399,3.232023989,0
3.718342042,-3.547559238,1.223439243,0.4494474006,3.779415709,0
3.728383042,-3.924081919,1.122736157,0.4934889212,4.111263395,0
3.738423042,-4.09342167,0.9765592736,-0.01227681398,4.208315542,0
3.748464042,-4.113204263,0.7806617618,-0.7972786716,4.261869938,0
3.758505042,-4.156140659,0.6175367242,-1.500113701,4.461524168,0
3.768545042,-4.267541227,0.6046254873,-2.535732776,5.000742027,0
3.778586042,-3.972052769,0.98120781,-4.306822237,5.940428415,0
3.788626042,-2.840179169,1.653717132,-4.542910294,5.607087658,0
3.798667042,-2.171355785,1.868842043,-2.596651992,3.866517567,0
3.808708042,-2.364178977,1.8717791,-1.164997785,3.232664392,0
3.818748042,-2.691224566,1.827073043,-0.6618752834,3.319482559,0
3.828789042,-2.984346656,1.459621148,-0.3927908045,3.345310669,0
3.838829042,-3.281912338,0.4992732793,-0.106540947,3.321381245,0
3.848870042,-3.544870104,-0.898260963,0.08054013312,3.657794899,0
3.858911042,-3.62215363,-2.265647546,0.02144232452,4.272425014,0
3.868951042,-3.415441401,-3.371509808,-0.5301813689,4.828396279,0
3.878992042,-2.892647404,-3.955054328,-2.443034235,5.475242462,0
3.889033042,-1.225380519,-4.093367876,-11.88380625,12.62862102,0
3.899073042,0.0297183091,-3.814848622,-16.31838021,16.75838554,0
3.909114042,-2.661259632,-4.017078668,-4.515511995,6.603716562,0
3.919154042,-5.727937716,-4.365045303,-0.05874229789,7.201829047,0
3.929195042,-8.148914791,-5.078866373,-1.948207471,9.79771444,0
3.939236042,-10.70707398,-5.911252019,-4.776327927,13.13002826,0
3.949276708,-11.73932623,-5.609038678,-4.188046576,13.66794898,0
3.959317708,-10.34063833,-3.897356343,-3.597978317,11.62168815,0
3.969358708,-7.395104613,-2.400108363,-5.048576041,9.270178663,0
3.979398708,-3.793174748,-2.493626976,-3.759957885,5.894373034,0
3.989439708,-0.7167224586,-3.986284307,-0.2849167106,4.060213195,0
3.999479708,0.8852052999,-5.296705561,3.788425055,6.571974028,0
4.009520708,1.052494724,-6.324960068,5.483750389,8.437083817,0
4.019561708,0.9604136494,-7.365316558,4.995037766,8.951015845,0
4.029601708,0.7350458783,-8.824670488,4.45647529,9.913388607,0
4.039642708,0.2980246881,-10.20187104,4.40689441,11.11700093,0
4.049682708,-0.3753795505,-11.27272426,1.823070624,11.42535814,0
4.059723708,-1.757048835,-10.94201627,-3.100721158,11.5077979,0
