Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Walking(0)/Jumping(1)
0.007924708305,0.6529413226,0.3828704184,-1.903549946,2.048517641,1
0.01793770841,0.8639281592,0.5617189112,-1.674986379,1.966590799,1
0.02795170841,0.7723286024,0.7466394451,-1.457186952,1.810346857,1
0.03796570841,0.4996860927,0.9120399266,-1.286833586,1.654522196,1
0.04797970841,0.08112748593,1.168036875,-1.02339664,1.555066717,1
0.05799370841,-0.2617798448,1.421995192,-0.6249831533,1.575183467,1
0.06800770841,-0.324466382,1.544832621,-0.1772109801,1.588455222,1
0.0780207084,-0.31511493,1.564333085,0.1960162103,1.607749289,1
0.0880347084,-0.2667552406,1.690131252,0.371923846,1.751008097,1
0.0980487084,-0.1653855711,1.885589054,0.4565254551,1.947103992,1
0.1080627084,-0.0465698567,1.999545147,0.6223331952,2.094671371,1
0.1180767084,0.0003370919824,1.975230963,0.8954841202,2.168739099,1
0.1280897084,-0.1447829068,1.903695542,1.304295711,2.312186434,1
0.1381037084,-0.5146321607,1.790910353,1.75478567,2.559585689,1
0.1481177084,-1.039908593,1.630066314,2.159080871,2.89830231,1
0.1581317084,-1.428214875,1.611798736,2.464556374,3.272878093,1
0.1681457084,-1.561175004,1.613130147,2.55899183,3.4040998,1
0.1781597084,-1.593749258,1.509356394,2.563404724,3.374794394,1
0.1881727084,-1.433705411,1.426391129,2.420806337,3.154426442,1
0.1981867084,-1.079840398,1.578755243,2.126555734,2.860203261,1
0.2082007084,-0.8580239332,1.831757247,1.810727152,2.71482458,1
0.2182147084,-0.8423425779,1.835363225,1.748485295,2.671198236,1
0.2282287084,-0.9871298701,1.47602171,2.059865901,2.719579563,1
0.2382417084,-1.405798112,0.9118905303,2.418534109,2.942298406,1
0.2482557084,-1.954208176,0.4743091768,2.842864795,3.48220893,1
0.2582697084,-2.3333814,0.02675510466,3.081786704,3.865591013,1
0.2682837084,-2.578005514,-0.4044665247,2.915507094,3.912785097,1
0.2782977084,-2.482831262,-0.6740839773,2.477519066,3.571686017,1
0.2883117084,-2.858857514,-0.9150114816,2.133162503,3.682484835,1
0.2983247084,-3.2885653,-1.109522619,1.688790486,3.859755883,1
0.3083387084,-2.719190921,-1.125801267,0.7060138679,3.026529917,1
0.3183527084,-2.421151323,-1.397143064,-0.09445416749,2.796945487,1
0.3283667084,-2.175368583,-1.492871339,-0.5521350324,2.695504851,1
0.3383807084,-1.86907564,-1.347541718,-1.053353096,2.533547942,1
0.3483947084,-1.739403107,-1.415769077,-1.6242688,2.769146869,1
0.3584077084,-3.897929663,-3.412944932,-1.437745544,5.376724004,1
0.3684217084,-3.67159944,-3.65073599,-1.808905159,5.484583265,1
0.3784357083,-1.74420718,-2.087281156,-1.090791063,2.930669967,1
0.3884497083,-0.97456128,-1.343412999,-0.4685034764,1.724535787,1
0.3984637083,-0.4546473294,-1.333370991,-0.5273019075,1.504204007,1
0.4084767083,-0.4888450626,-1.622953761,-0.6399619657,1.811767017,1
0.4184907083,-0.5758389138,-1.90395165,-0.7338290727,2.120171561,1
0.4285047083,-0.5932909521,-1.934656549,-0.520731976,2.089509968,1
0.4385187083,-0.4903018963,-1.848075072,-0.3693235892,1.947351364,1
0.4485327083,-0.2460486419,-1.742074408,-0.438961004,1.813298084,1
0.4585467083,0.1346290706,-1.598035852,-0.6482854772,1.729773867,1
0.4685597083,0.4767581369,-1.388901998,-0.7949698985,1.669827602,1
0.4785737083,0.4169183166,-1.245828232,-1.010300632,1.657291837,1
0.4885877083,0.160982033,-0.9368444002,-0.890116961,1.30226758,1
0.4986017083,0.1036338575,-0.5218791997,-0.5209565091,0.7446432434,1
0.5086157083,0.5591295449,-1.059061148,-0.753944664,1.415156853,1
0.5186287083,0.9661497679,-1.448538335,-0.4127134377,1.789424786,1
0.5286427083,0.5594478527,-1.279327515,-0.07125943244,1.398119701,1
0.5386567083,0.07707112625,-1.237767261,-0.3887579799,1.299669388,1
0.5486707083,-0.08056396052,-1.428771238,-1.241836338,1.894738845,1
0.5586847083,0.1110767783,-1.464767867,-1.858491302,2.368939188,1
0.5686987083,0.6026203309,-1.19146316,-1.77387566,2.220218589,1
0.5787117083,0.7750216837,-0.7193437654,-1.502443231,1.837239703,1
0.5887255834,1.314327048,-0.3842462683,-0.8628443778,1.618518212,1
0.5987395834,2.014796147,-0.195945459,0.339803921,2.052623892,1
0.6087535834,2.113576085,0.08233639777,1.050863351,2.361841852,1
0.6187675834,1.70793924,0.3561164832,1.057813352,2.040304998,1
0.6287805834,1.194195856,0.3869991374,1.299428489,1.806761321,1
0.6387945834,0.9377080339,0.2609331679,1.890861488,2.126673374,1
0.6488085834,0.904783532,0.1722309065,2.174637973,2.361640752,1
0.6588225834,1.364708851,0.1775676602,2.177524159,2.5759604,1
0.6688365834,2.076003339,0.3805537516,1.896590005,2.837545536,1
0.6788495834,2.577952889,0.5550984013,1.568215052,3.068105895,1
0.6888635834,2.830705802,0.6996497583,1.044312131,3.097255713,1
0.6988775834,2.876381912,0.8182283682,0.2960860437,3.005118552,1
0.7088915834,2.820046328,0.890635609,-0.2813177311,2.970695667,1
0.7189055834,2.611611216,1.080449093,-0.4349159002,2.859551578,1
0.7289195834,2.397368942,1.339658502,-0.3086072713,2.763566753,1
0.7389325834,2.254471763,1.380125912,0.01559218526,2.643413244,1
0.7489465834,2.016191001,1.275288259,0.4962590396,2.43673128,1
0.7589605834,1.96106082,1.126754948,0.8828026789,2.427895554,1
0.7689745834,2.137982655,1.008588567,1.063920768,2.592324851,1
0.7789885834,2.390441161,0.9948388392,1.109177048,2.816768891,1
0.7890015834,2.5170977,1.250166281,1.302228135,3.097498132,1
0.7990155834,2.610661629,1.551489092,1.335597026,3.317603345,1
0.8090295834,2.730454413,1.531691589,1.631362057,3.530269478,1
0.8190435834,2.487605806,1.168402911,2.401812826,3.649938747,1
0.8290575834,1.929375636,0.6705294549,3.183402834,3.782347643,1
0.8390715834,1.539167839,0.3108642966,3.786794266,4.099449361,1
0.8490845833,1.580564371,-0.0003824079037,4.192588693,4.480623152,1
0.8590985833,1.864189999,-0.4148394853,4.295261123,4.700698274,1
0.8691125833,2.150242805,-0.8581806386,3.937883103,4.568034748,1
0.8791265833,2.680622979,-1.124164047,3.251396596,4.361314502,1
0.8891405833,3.247207358,-1.331091746,2.350302365,4.223752132,1
0.8991535833,3.407639461,-1.60384506,1.845343545,4.193997911,1
0.9091675833,3.071769254,-2.013158342,1.440720315,3.945154989,1
0.9191815833,2.375508542,-2.400948608,1.311895337,3.62334989,1
0.9291955833,1.630062514,-2.810095244,1.290121329,3.495447342,1
0.9392095833,0.9466083732,-3.03728413,1.684395426,3.599770861,1
0.9492225833,0.6918238449,-3.239179716,1.35619282,3.579129004,1
0.9592365833,0.3286474335,-3.755773033,1.417912374,4.02794187,1
0.9692505833,0.006376096308,-3.958080847,1.38805649,4.194418371,1
0.9792645833,-0.6320106295,-3.929511352,1.155827304,4.144446122,1
0.9892785833,-2.911813992,-3.113592049,0.09748178266,4.264108215,1
0.9992915833,-4.962177583,-3.214928974,-0.9572236278,5.989595291,1
1.009305583,-5.964610201,-3.787956108,-3.139098773,7.731696284,1
1.019319583,-7.443427173,-3.1987661,-3.950323931,7.8286138045,1
1.029333583,-6.178523569,-3.41645677,-4.01710001075,7.925531325,1
1.039347583,-4.683311005,-3.563787893,-4.0838760905000004,8.0224488455,1
1.049361583,-4.149915421,-3.42728172,-4.15065217025,8.119366366,1
1.059374583,-3.351992094,-3.549586176,-4.21742825,6.451520291,1
1.069388583,-2.805758072,-2.841194245,-2.200756316,4.559384987,1
1.079402583,-2.454825145,-2.221336176,0.01931920052,3.31072109,1
1.089416583,-1.247461652,-2.02317053,2.238857943,3.265251055,1
1.099430583,1.061421376,-2.434623892,3.274875798,4.216493843,1
1.109443583,3.757093334,-4.041035296,3.313929352,6.436446561,1
1.119457583,4.069981937,-4.0246912756,3.889395944,7.44565401,1
1.129471583,3.124252108,-4.0083472552,4.413644435,6.840347379,1
1.139485583,2.237266915,-3.9920032348000003,3.625826851,5.958193014,1
1.149499583,1.698605914,-3.9756592144000003,2.184996901,5.253910747,1
1.159512583,1.724616669,-3.959315194,0.7837760619,4.389166707,1
1.169526583,1.713875333,-3.343010479,-0.6223167499,3.807934592,1
1.179540583,1.889282155,-2.820769921,-1.108241494,3.571320374,1
1.189554583,1.246330508,-2.215293079,-2.059043198,3.271165244,1
1.199568583,0.3345323637,-2.109179564,-2.777361946,3.503468241,1
1.209582583,0.173471978,-1.897712671,-3.326665757,3.833811545,1
1.219595583,0.2720487249,-1.24194685,-3.952626565,4.152071681,1
1.229609583,0.07336209118,-0.7099408579,-4.723267368,4.776887339,1
1.239623583,-0.1549617398,-0.5022670537,-4.992377282,5.019971739,1
1.249637583,-0.3904276523,-0.3217570746,-4.886418718,4.91254,1
1.259651583,-1.156918687,-0.01776559532,-4.752860126,4.891672091,1
1.269664583,-1.700952694,0.3786908287,-4.31858742,4.656913583,1
1.279678583,-2.428042559,0.9012003583,-4.098279537,4.84803547,1
1.289692583,-3.391308772,1.533748639,-3.949356802,5.426857214,1
1.299706583,-3.780200361,2.214067503,-3.620712876,5.683447141,1
1.309720583,-2.80175653,2.214984346,-3.595261116,5.067731031,1
1.319733583,-1.254209631,2.322146267,-2.817855084,3.860791675,1
1.329747583,-0.940935697,2.730267302,-2.064433161,3.549873773,1
1.339761583,-1.487589111,2.214953356,-1.994685234,3.331322397,1
1.349775583,-1.024445485,1.759786794,-2.154431019,2.964441115,1
1.359789583,1.559087694,1.397797952,-0.9211877494,2.28761457,1
1.369803583,4.466814044,2.266517027,2.00832328,5.396562752,1
1.379816583,3.492376141,2.53369853,2.837497051,5.164078704,1
1.389830583,0.7704491611,1.481178077,2.97822082,3.414275862,1
1.399844583,-1.886921049,1.150271865,2.538749939,3.365835359,1
1.409858583,-3.274080285,0.9342149073,2.548361592,4.252823298,1
1.419872583,-2.864158892,1.417350456,3.850782101,5.004079462,1
1.429885583,-3.163712335,1.168047985,3.334593119,4.742670461,1
1.439899583,-2.514088138,1.987553385,3.787297711,4.961313493,1
1.449913583,-2.643087948,2.373393019,2.7723617,4.506095618,1
1.459927583,-1.693345759,2.068301679,1.715692356,3.176301616,1
1.469941583,-0.7721624684,1.406869322,1.444337111,2.159079863,1
1.479954583,-0.4154254494,0.4931179154,2.361110504,2.447567445,1
1.489968583,0.05381536089,0.2772112316,3.607944019,3.618978061,1
1.499982583,0.2803427079,0.06732250214,4.756833017,4.76556237,1
1.509996583,-0.4017544399,-0.4169438982,4.831074237,4.865647658,1
1.520010583,-1.310446543,-0.1201556039,3.033666166,3.306786645,1
1.530023583,-1.323748228,0.3282697034,0.5019264534,1.453272354,1
1.540037583,-0.9729075412,0.5109337968,-1.504112758,1.862782225,1
1.550051583,-0.4729850748,0.4763913703,-2.400828448,2.49291814,1
1.560065583,-0.04246277243,0.09614342809,-2.749137436,2.751145814,1
1.570079583,0.06335019618,-0.3454178327,-1.942995847,1.974477042,1
1.580092583,0.005273603797,-0.5441529983,-0.2339470983,0.592335666,1
1.590105833,0.1526810333,-0.867224527,1.102082037,1.410664628,1
1.600119833,0.02317514688,-1.149690067,1.639262377,2.002374959,1
1.610133833,-0.2841735113,-1.244974539,1.303650763,1.824889448,1
1.620147833,-0.3676790598,-1.46509648,0.440473094,1.573439587,1
1.630161833,-0.0070903337,-1.78331482,-0.4937144776,1.850409686,1
1.640174833,0.5470435694,-2.087394007,-0.8754391341,2.328704379,1
1.650188833,1.039081796,-2.39783555,-0.6748014307,2.699011537,1
1.660202833,1.175654043,-2.718244257,-0.06333835557,2.96226704,1
1.670216833,1.356414283,-3.098836015,0.3490004218,3.40065371,1
1.680230833,1.746086183,-3.147255639,0.4550420165,3.627822797,1
1.690243833,2.202040365,-3.067660416,0.2787858868,3.786455303,1
1.700257833,2.514669936,-3.253003703,0.2744882564,4.120793829,1
1.710271833,1.972673098,-3.221077321,0.6805291439,3.837954947,1
1.720285833,1.24788119,-2.907851334,1.032184421,3.328394737,1
1.730299833,0.9524476951,-2.615550778,0.6582853854,2.860350002,1
1.740312833,0.7334554356,-2.408411994,-0.1406546994,2.521544954,1
1.750326833,0.04895172,-1.889710756,-0.5523057711,1.969376723,1
1.760340833,-1.021424375,-0.9274046552,-0.4416800324,1.448609126,1
1.770354833,-2.610214024,0.2211913973,0.03570083298,2.619812481,1
1.780368833,-4.298037965,1.44045222,-0.0320731473,4.533107283,1
1.790381833,-5.720173783,2.307575591,-1.183164134,6.280539036,1
1.800395833,-6.64790939,3.615577267,-2.38651651,7.93489504,1
1.810409833,-7.170248181,3.629605833625,-2.963281184,7.9556830985,1
1.820423833,-5.184503925,3.64363440025,-2.911141562,7.976471157,1
1.830437833,-4.429576929,3.657662966875,-1.575919343,6.732486775,1
1.840450833,-4.78473096,3.6716915334999998,-0.09494708776,6.659859483,1
1.850464833,-5.684085352,3.685720100125,0.8130040272,7.382177034,1
1.860478833,-7.753346559,3.69974866675,1.445006178,7.5014705801999995,1
1.870492833,-9.096795811,3.713777233375,0.9057946618,7.6207641264,1
1.880506833,-9.021242183,3.7278058,-0.6498468299,7.7400576726,1
1.890520833,-8.585510012,2.553944514,-1.620195922,7.8593512188000005,1
1.900533833,-7.3274687,1.813417456,-2.584277822,7.978644765,1
1.910547833,-4.816322882,1.116505364,-4.45786225,6.657032835,1
1.920561833,-0.9462185101,0.8139943993,-4.1063662364999995,5.61142297,1
1.930575833,2.963473558,0.5111717784,-3.754870223,4.810667574,1
1.940589833,5.499148446,-0.8273652273,-0.8385316551,5.623904532,1
1.950602833,6.425199471,-2.63286029,1.690118681,7.146442661,1
1.960616833,6.409931806,-3.861880116,4.591538078,6.986578213285714,1
1.970630833,7.281224241,-3.650153256,4.546853461,6.826713765571428,1
1.980644833,9.637788974,-3.438426396,4.502168844,6.666849317857142,1
1.990658833,11.79928708,-3.226699536,4.457484227,6.506984870142857,1
2.000671833,10.91075238,-3.014972676,3.757744129,6.3471204224285716,1
2.010685833,6.85788115,-2.803245816,4.357344519,6.187255974714286,1
2.020699833,4.085426772,-0.9924660391,4.318998479,6.027391527,1
2.030713833,3.059163827,0.2671850109,2.744511704,4.11852105,1
2.040727833,2.815890712,0.410259946,0.7344971171,2.938884098,1
2.050740833,2.926615049,0.1586554259,-0.7768891382,3.032128613,1
2.060754833,3.257554591,-0.4235307866,-1.406593626,3.573450135,1
2.070768833,2.610404936,-1.089830366,-0.09950791597,2.830520443,1
2.080782833,1.309203571,-1.688510404,1.253173797,2.476999383,1
2.090796833,0.7648071096,-2.807684437,1.128375796,3.121098164,1
2.100809833,1.746242303,-3.844697489,1.150594631,4.376634434,1
2.110823833,2.615088848,-3.879097535666667,1.123890105,5.154882919,1
2.120837833,1.616128014,-3.9134975823333336,1.218660022,4.99625152,1
2.130851833,-0.2890924814,-3.947897629,1.853725237,5.217324795,1
2.140865833,-1.659483072,-3.9822976756666666,1.821050265,5.581387015,1
2.150878833,-2.095615046,-4.016697722333333,1.556770151,5.302437269,1
2.160892833,-2.378464602,-4.051097769,0.7455083013,4.756497622,1
2.170906833,-2.716183698,-3.57154364,0.1037405692,4.488244641,1
2.180920833,-2.174316376,-3.03336825,-0.6179688334,3.782969749,1
2.190934833,-2.016959617,-2.792988045,-1.00146315,3.58773421,1
2.200947833,-2.838063354,-2.342548372,-0.5044401714,3.714376982,1
2.210961833,-3.541240737,-1.350664131,0.1605119169,3.793473821,1
2.220975833,-3.509647646,-0.8520229357,0.223920439,3.618523186,1
2.230989833,-2.137034529,-0.5269294399,-0.5620808539,2.271674735,1
2.241003833,0.07881315798,-0.6293562859,-1.598236557,1.719494386,1
2.251017833,1.775202101,-1.171162212,-1.353831568,2.52107583,1
2.261030833,2.054458396,-1.890757408,-0.8055312856,2.905966883,1
2.271044833,1.936385278,-2.150534581,-0.1414184189,2.897306697,1
2.281058833,2.298976968,-2.239604048,0.1379369867,3.212498716,1
2.291072833,2.146178698,-2.358104305,0.243512266,3.197817559,1
2.301085833,2.068444351,-2.054794026,0.5248775057,2.962454543,1
2.311099833,2.085473782,-1.398102592,0.495959516,2.55927091,1
2.321113833,0.2089134139,-0.8147247165,0.2753021157,0.8849929001,1
2.331127833,-2.492413094,0.3011930019,0.2858994631,2.526772399,1
2.341141833,-3.630896387,0.9789022529,-0.8636958785,3.85844901,1
2.351155833,-2.439068361,1.710597092,-2.415594714,3.835400201,1
2.361168833,-0.4633427238,2.103742238,-3.773767254,4.345312091,1
2.371182833,0.2615757769,1.862148736,-3.361585329,3.851788639,1
2.381196833,-0.9722943145,1.657302645,-2.434673155,3.101554717,1
2.391210833,-0.8943246174,1.366652173,-1.146737296,1.995635515,1
2.401224833,0.4550361693,0.450563634,-1.312943158,1.460782407,1
2.411237833,0.8975382471,0.2360298765,-2.703511612,2.858366675,1
2.421251833,1.105261753,-0.03798526704,-2.739979527,2.954747744,1
2.431265833,0.3389525664,-0.5102631211,-2.424878923,2.501058793,1
2.441279833,-0.9083854169,0.1329931659,-0.7300447547,1.172952084,1
2.451293833,-2.674176716,-0.1724186021,0.1199334188,2.682411845,1
2.461306833,-3.936519824,-1.175445882,-1.489960011,4.3701078,1
2.471320833,-4.576032724,1.333377423,-0.6175033951,4.806171167,1
2.481334833,-3.749649829,0.6915256369,-1.591041412,4.131524455,1
2.491348833,-3.274612089,1.883930783,-1.611239449,4.107112379,1
2.501362833,-3.590189826,2.227707887,-1.655604029,4.537969823,1
2.511375833,-3.781993702,2.486312694,-0.1919717095,4.530130275,1
2.521389833,-3.943280375,1.895964353,1.632356669,4.669981717,1
2.531403833,-4.760549215,1.624486024,3.841255817,6.329062326,1
2.541417833,-4.243471749,1.924375682,5.143592126,6.940231567,1
2.551431833,-2.947566792,1.602340864,4.924346098,5.958593016,1
2.561444833,-1.993389491,1.369673137,4.321349645,4.952137813,1
2.571458833,-1.007510925,1.225802103,3.63282246,3.964223516,1
2.581472833,-0.2260498488,1.358207916,2.942952754,3.249122681,1
2.591487375,0.3584612167,0.8900257444,2.373410561,2.560023039,1
2.601501375,0.6530065191,0.3038736579,1.500339403,1.664264113,1
2.611514375,1.123682821,0.6241379383,1.654493058,2.095127329,1
2.621528375,1.157333547,0.7012451711,2.85923349,3.163286563,1
2.631542375,0.9028188676,0.381892764,2.867114367,3.030060855,1
2.641556375,0.4045711899,0.02520208418,2.405624042,2.439536846,1
2.651570375,0.3760946649,0.2312948012,1.642040827,1.70036542,1
2.661583375,0.7316977626,-0.393793602,0.8139230633,1.163153373,1
2.671597375,1.609386467,-0.5080546278,0.2571921376,1.707159073,1
2.681611375,2.52652575,-0.08012176484,0.2117054594,2.536645633,1
2.691625375,2.52013182,-0.1535591389,0.7543715107,2.635094149,1
2.701639375,2.4092499,-0.5860825047,0.4895546222,2.527378387,1
2.711652375,1.617945621,-0.2983448231,-0.1780500555,1.654829142,1
2.721666375,0.7644275522,-0.2268672895,-0.6476060307,1.027235037,1
2.731680375,0.557438457,-0.6510544261,-1.382737863,1.626829277,1
2.741694375,0.6813146442,-0.6746967655,-2.110601606,2.318198549,1
2.751708375,1.019888896,-0.2765604365,-2.545926812,2.756519974,1
2.761721375,0.9350756174,-0.530285157,-2.798117223,2.997503753,1
2.771735375,0.4542514729,-0.7547511412,-2.711351559,2.850863196,1
2.781749375,-0.1121811712,-1.242393285,-2.489041589,2.784143266,1
2.791763375,-0.2798646981,-1.25367081,-1.720920936,2.147459806,1
2.801777375,0.8291240698,-0.8070461529,-0.7434787327,1.375329358,1
2.811791375,1.987362181,-1.111811219,-0.2049039781,2.286420404,1
2.821804375,2.777815105,-1.421187399,0.2768317473,3.13251755,1
2.831818375,3.128784869,-1.565475047,0.9289155757,3.619791572,1
2.841832375,2.990636213,-1.786825488,1.248122095,3.700602525,1
2.851846375,2.351377668,-1.917673018,1.098319938,3.226879829,1
2.861860375,2.085484892,-1.786398495,0.9588217449,2.908574557,1
2.871873375,1.863812853,-1.82212279,0.8997976112,2.757456356,1
2.881887375,1.439982689,-1.918143719,0.8318026793,2.538645538,1
2.891901375,0.9261837566,-1.7252163,0.7871615267,2.110405388,1
2.901915375,0.5398933017,-1.393950338,0.9333173597,1.762289311,1
2.911929375,0.6162269479,-0.8156783974,0.9426939547,1.390589368,1
2.921942375,0.04981769264,-1.079248952,0.6116012156,1.241497543,1
2.931956375,-0.8797714823,-0.9764287345,0.3207256258,1.352876883,1
2.941970375,-0.4729789352,0.08709749311,-0.06799317777,0.4857140298,1
2.951984375,-0.5148906076,-0.3625063205,-0.06190271795,0.6327362141,1
2.961998375,-2.148827779,-1.675920618,0.184963785,2.731370049,1
2.972011375,-2.922278754,-1.221526473,-0.1958267788,3.173355979,1
2.982025375,-2.189458326,-0.2746450348,-0.8856993896,2.37773444,1
2.992039375,-3.155370405,-1.76100126,-1.446550282,3.892299519,1
3.002053375,-3.892930586,-2.023175938,-0.6403678355,4.433759171,1
3.012067375,-4.345384625,-1.593083552,-0.6000723336,4.666944348,1
3.022080375,-5.152391016,-0.7520644187,-0.9415238538,5.291427146,1
3.032094375,-5.93386905,0.2393336264,-0.1097754805,5.939708169,1
3.042108375,-6.355367929,0.4029614514,0.1318050116,6.369493858,1
3.052122375,-6.000600398,0.5011958438,-1.742330516,6.268502057,1
3.062136375,-5.194628963,0.5405905091,-3.357817383,6.208973002,1
3.072149375,-3.707904217,0.9442799389,-3.33713812,5.077076828,1
3.082163375,-2.281002334,1.514116613,-2.210583147,3.518834838,1
3.092177375,-1.399735134,1.801167246,-0.6041343212,2.359754261,1
3.102191375,-0.107481764,1.526779635,1.77920832,2.346953479,1
3.112205375,1.559645373,1.977661943,3.781421844,4.543433901,1
3.122218375,1.842096879,2.575290067,4.74617442,5.705401955,1
3.132232375,0.8516077834,2.62900756,3.450388162,4.420644188,1
3.142246375,0.3934141177,2.582000916,1.701085426,3.11692076,1
3.152260375,0.5198934853,2.809322827,0.6534097577,2.930789705,1
3.162274375,-0.2621949971,2.747251124,1.817278518,3.304335965,1
3.172287375,-0.5705315423,2.850888344,2.925605235,4.124589262,1
3.182301375,-0.4905574197,3.855861577,2.559008787,4.653691122,1
3.192315375,-1.062467151,3.8166421576666667,1.523583986,4.533961764,1
3.202329375,-1.231590262,3.7774227383333336,0.7503152242,4.179709903,1
3.212343375,-0.6788564748,3.738203319,0.07979804836,3.800181298,1
3.222356375,0.5848373401,3.198646525,-0.4626983607,3.284427511,1
3.232370375,1.381938549,2.23119312,-0.4672369695,2.665762044,1
3.242384375,2.067830393,1.490719272,-0.2811821488,2.564611059,1
3.252398375,3.020435379,0.9642950311,0.177135551,3.175574245,1
3.262412375,4.94714673,0.4571905759,1.155261294,5.100775691,1
3.272425375,4.26163437,0.2655200528,0.6741911276,4.322795632,1
3.282439375,3.419761031,-0.4456268299,0.3065144797,3.46226803,1
3.292453375,3.493666329,-0.8581870705,1.102602439,3.76270137,1
3.302467375,3.48774076,-0.7270881101,0.8100239937,3.653646343,1
3.312481375,3.837438755,-0.5028865662,-0.2935256942,3.881364249,1
3.322494375,3.728582895,-0.7807757825,-1.397421537,4.057675219,1
3.332508375,3.567565194,-0.9448147398,-1.909757935,4.15540271,1
3.342522375,3.422754221,-1.031393293,-2.33877034,4.271869062,1
3.352536375,3.132575619,-1.427005671,-2.716937989,4.385330915,1
3.362550375,2.77214623,-1.510856205,-2.845030019,4.249903175,1
3.372563375,2.710853961,-1.165342771,-3.170527557,4.331165889,1
3.382577375,2.685108086,-0.8786549565,-3.585580466,4.564890715,1
3.392591375,2.567479649,-0.5602269942,-3.665480914,4.510161456,1
3.402605375,2.501648771,-0.2938456648,-3.513166208,4.322838033,1
3.412619375,2.370723181,-0.1250339359,-3.230042857,4.008633027,1
3.422632375,1.753220955,-0.2735994065,-2.412288113,2.994624233,1
3.432646375,0.9980799508,-0.5312371568,-1.544598002,1.914199439,1
3.442660375,0.3018683553,-0.4798133802,-0.9959066869,1.145938704,1
3.452674375,-0.414239561,-0.4054891296,-0.8671667857,1.043069548,1
3.462688375,-1.067961195,-0.2454172888,-0.9143583477,1.427172711,1
3.472701375,-1.573405041,-0.06028588973,-1.115934968,1.929908978,1
3.482715375,-1.780823906,-0.1086055257,-1.143510291,2.119137732,1
3.492729375,-1.91862056,-0.1025164546,-1.067441085,2.197963818,1
3.502743375,-2.053144526,0.001265776008,-0.9070373413,2.244575859,1
3.512757375,-2.477663493,0.1595468339,-0.6151820505,2.557874221,1
3.522770375,-2.815786924,-0.008867521808,-0.5287217577,2.865009831,1
3.532784375,-3.096094256,-0.6413806464,-0.4849261124,3.198800105,1
3.542798375,-3.307992674,-0.531918869,-0.4180338192,3.376463458,1
3.552812375,-3.7331829,-0.6442278019,-0.3906115472,3.808446062,1
3.562826375,-4.100033702,-0.9271504475,-0.4942356107,4.232511447,1
3.572839375,-4.017098549,-0.7740140623,-1.112406465,4.23953142,1
3.582853458,-3.651607225,-0.8602226324,-1.522482663,4.048724708,1
3.592867458,-3.804825325,-1.081145058,-1.521226681,4.237888744,1
3.602881458,-4.318225477,-1.298093569,-1.372435069,4.713352969,1
3.612895458,-4.571385357,-1.76470401,-0.8180076358,4.967985589,1
3.622909458,-4.848998877,-1.604892882,0.1315787244,5.109381981,1
3.632922458,-4.795068253,-1.043760885,1.61516337,5.166320648,1
3.642936458,-3.741768951,-0.9025750387,2.447833191,4.561508952,1
3.652950458,-2.006515321,-0.5440106186,2.692160997,3.401438243,1
3.662964458,-0.3035418284,-0.2451983106,3.20489983,3.228566674,1
3.672977458,0.3065882277,0.05120552927,3.378831106,3.393098583,1
3.682991458,0.9644917899,0.686820821,4.00400254,4.175404602,1
3.693005458,0.2473097402,0.8785089223,4.192087587,4.290284183,1
3.703019458,0.5609298295,1.250796904,3.217321655,3.497183695,1
3.713033458,0.9639585239,1.880706336,2.700977429,3.429511836,1
3.723047458,0.3122062325,2.09476033,0.9487849993,2.320708199,1
3.733060458,-0.4812685329,2.103929641,-0.03603229702,2.158573061,1
3.743074458,-0.3267488426,1.952594052,0.3007527065,2.002458621,1
3.753088458,-0.3003252751,1.707553031,0.1125138777,1.737409566,1
3.763102458,-0.3152467847,1.037340203,0.2257520793,1.10743814,1
3.773115458,-0.492108686,0.4261763594,0.5378882915,0.8444649562,1
3.783129458,0.3166495317,0.5941098547,0.7837027524,1.03316187,1
3.793143458,1.144266189,0.769261153,0.7436868936,1.566581638,1
3.803157458,1.575174408,0.8762426877,0.6036758995,1.900894593,1
3.813171458,1.785763634,0.9648163104,0.4074478738,2.070226084,1
3.823185458,2.147800423,1.011868855,0.05452747867,2.374847044,1
3.833198458,2.817172129,1.061517271,-0.6864923537,3.08780658,1
3.843212458,2.083790953,1.087724491,-0.8997613585,2.516922686,1
3.853226458,2.536588808,0.3844415653,-1.602393197,3.024854055,1
3.863240458,2.613616519,0.3708953208,-1.01826337,2.829384198,1
3.873254458,2.708161318,0.7538785905,-0.7042462546,2.89800508,1
3.883267458,3.260096376,0.7450919795,-0.4690143768,3.376886869,1
3.893281458,2.59436807,0.625075247,-0.1005295707,2.670500129,1
3.903295458,2.353831744,0.6084273469,-0.1178939009,2.434051497,1
3.913309458,2.398548911,1.118095514,-0.1673999369,2.651640472,1
3.923323458,2.772954315,2.178279619,-0.9582514952,3.654096832,1
3.933336458,2.830119034,2.751547658,-1.618734995,4.266250256,1
3.943350458,3.38486134,2.763083338,-2.101032053,4.848324609,1
3.953364458,3.696905605,2.733493795,-2.360091919,5.168087968,1
3.963378458,3.70786738,2.689911574,-2.554124608,5.244755218,1
3.973392458,3.1793627,2.398410039,-2.498150382,4.701220397,1
3.983405458,1.875186857,1.701045373,-2.193240305,3.349654332,1
