Time (s),x,y,z,total_acceleration
5.95,-1.59,0.0427,1.71,2.34
8.03,-1.4,0.359,0.177,1.46
1.57,-5.97,2.91,9.06,11.2
0.575,1.93,-4.08,2.3,5.07
1.04,-0.969,-0.318,2.26,2.48
8.64,0.286,0.237,-0.208,0.426
3.32,-2.06,-1.06,-0.971,2.51
4.77,2.09,-0.0854,-0.406,2.13
9.16,-0.516,0.0165,0.281,0.588
5.1,4.17,0.324,-0.331,4.19
7.2,-1.54,6.58,3.26,7.5
5.47,0.34,-1.01,-1.49,1.83
8.38,-0.733,0.0346,-0.288,0.789
3.98,0.562,-2.13,-0.125,2.21
4.18,-3.62,-2.29,-1.74,4.63
6.25,-0.308,-0.488,0.286,0.644
2.88,-0.372,-0.216,1.93,1.98
4.24,-3.18,3.31,-1.19,4.74
0.704,-0.43,-1.61,1.47,2.23
3.45,0.916,1.98,1.52,2.66
5.66,-1.12,0.627,0.622,1.42
6.84,0.254,0.124,-0.284,0.401
7.19,-4.61,5.83,3.58,8.25
7.54,0.188,-0.751,-0.801,1.11
5.64,-0.776,0.509,-0.0875,0.932
3.63,-1.32,0.337,0.595,1.48
1.97,5.31,2.79,2.53,6.51
3.1,-0.992,0.741,0.14,1.25
2.42,-0.498,0.886,-0.958,1.4
3.52,-3.59,0.149,-0.937,3.71
6.56,-1.32,-1.83,-0.819,2.4
5.2,1.71,-1.01,-0.111,1.99
8.68,-0.761,0.527,-0.193,0.946
8.73,-1.13,-0.929,-0.931,1.73
7.87,1.07,0.177,-0.604,1.24
6.08,-0.839,-0.212,0.277,0.909
5.36,-1.99,0.0799,1.21,2.33
1.64,-0.334,-3.29,-0.866,3.42
6.61,-1.83,0.203,-0.0403,1.85
3.25,1.3,-3.59,-4.11,5.61
4.2,-1.64,-3.34,-2.53,4.5
6.32,-0.908,-3.35,-2.82,4.47
7.52,-0.109,0.368,-0.386,0.544
4.11,0.0719,0.771,-1.0,1.27
3.28,1.1,1.2,2.38,2.88
7.85,0.655,-0.0889,-1.03,1.22
7.68,-1.47,-0.72,0.152,1.64
0.152,8.82e-06,-0.812,-0.286,0.861
6.01,-1.34,0.337,-1.18,1.82
2.69,-0.398,-1.96,1.48,2.49
8.62,0.311,0.4,-0.128,0.522
5.07,1.01,2.03,2.57,3.43
8.66,-0.101,0.047,-0.326,0.345
1.39,-1.65,-3.1,-2.78,4.48
8.14,-0.877,-0.506,-0.273,1.05
4.72,0.267,-0.269,-0.172,0.416
5.42,-0.116,1.32,0.583,1.45
4.28,-3.05,0.774,0.847,3.26
7.63,-0.617,0.231,0.496,0.825
8.27,-0.841,0.216,-0.547,1.03
3.8,-1.27,-0.953,0.5,1.67
3.5,-4.77,0.547,-1.9,5.17
5.9,0.428,1.62,0.316,1.71
3.19,-1.85,0.427,1.41,2.37
8.84,-1.79,1.42,0.0963,2.29
8.46,-0.608,0.00341,0.115,0.619
2.01,-1.7,-0.378,2.28,2.87
6.19,-1.48,0.769,0.207,1.68
0.538,-1.78,0.786,-3.72,4.2
6.49,-2.11,0.531,0.122,2.18
3.94,-0.423,0.868,-0.936,1.35
7.31,0.4,-0.1,0.932,1.02
9.05,-1.13,-0.766,-0.206,1.38
1.88,-0.746,-3.69,0.203,3.77
5.86,-1.94,2.05,-0.959,2.98
7.08,-1.35,-1.88,-3.0,3.79
3.54,-1.65,0.464,0.15,1.72
4.9,-0.564,-4.12,2.28,4.74
1.85,-2.72,-5.5,1.12,6.24
3.72,-0.534,-0.0301,0.863,1.02
3.37,-3.1,0.868,-1.38,3.5
5.68,-0.452,-0.0326,1.26,1.34
7.04,0.879,-2.74,-4.43,5.29
2.97,-2.26,2.19,-1.42,3.45
8.79,-0.969,0.896,0.693,1.49
1.75,2.46,4.46,2.44,5.65
9.38,-0.684,-0.51,-0.265,0.893
2.1,-2.66,1.35,2.86,4.13
7.39,-0.0361,-0.403,-0.792,0.889
7.3,0.514,-0.382,-0.52,0.825
0.778,-0.674,-0.582,-2.0,2.19
1.46,-1.06,1.31,-1.33,2.15
4.46,-1.42,-2.95,-1.44,3.57
2.73,-0.272,-1.53,-0.465,1.62
2.75,-0.894,1.27,-1.7,2.31
6.85,0.545,-0.414,0.138,0.698
2.29,0.665,0.438,-0.256,0.836
2.64,-2.24,0.285,0.152,2.27
8.55,-0.522,0.692,-0.223,0.895
8.9,-0.184,0.0286,-0.366,0.411
5.23,-0.794,-1.34,-0.556,1.66
2.93,0.0923,-1.96,-0.342,1.99
0.428,3.99,-0.546,3.03,5.04
1.26,-1.11,1.49,-0.931,2.08
9.06,-1.82,0.925,0.455,2.09
2.67,-0.348,0.344,2.74,2.79
3.83,1.18,-0.826,-0.436,1.5
5.09,2.88,2.51,3.48,5.17
1.5,-3.81,5.62,6.26,9.24
6.91,0.668,-0.634,1.24,1.54
9.27,-0.755,0.65,-0.274,1.03
3.15,-2.21,0.443,1.12,2.52
3.12,-1.91,2.03,-0.0299,2.79
3.23,-0.463,-2.17,-0.0234,2.22
2.14,-3.61,0.758,0.175,3.69
6.67,-1.58,0.405,-0.256,1.65
1.92,2.56,-0.168,0.277,2.58
4.09,0.674,-1.89,-2.65,3.32
0.962,-0.12,-0.387,2.12,2.16
0.63,3.15,0.851,3.4,4.72
1.79,3.47,2.33,0.477,4.21
1.48,-3.18,3.81,3.76,6.23
7.15,-5.56,4.04,5.92,9.07
6.98,-1.46,-1.28,-0.00626,1.94
0.17,0.898,-1.05,1.84,2.3
3.56,-0.63,-0.248,-0.00015,0.677
2.99,-2.6,1.55,-1.55,3.4
5.99,-1.83,0.81,-0.201,2.01
3.48,-3.5,2.49,-0.402,4.32
9.23,-0.53,0.173,-0.601,0.82
0.354,0.061,-1.08,4.99,5.11
2.09,-3.27,-2.38,1.89,4.47
0.391,-1.84,-1.9,4.67,5.36
0.741,-0.966,-1.68,-0.77,2.09
7.94,-1.48,1.18,0.445,1.95
3.96,-0.0475,-1.58,-0.353,1.62
6.89,1.04,-1.02,0.409,1.51
2.6,-4.41,3.69,-2.42,6.24
7.89,0.848,-0.371,-1.6,1.85
3.71,-0.422,1.41,1.38,2.02
2.82,-1.68,1.43,0.262,2.22
9.3,-0.739,0.138,-0.726,1.05
5.6,-1.26,1.46,0.145,1.94
7.33,0.314,0.207,0.782,0.868
4.61,0.759,1.26,-0.256,1.5
3.82,0.00313,-1.03,-0.198,1.04
8.7,-1.26,0.911,-0.212,1.57
0.465,-0.111,-3.45,-3.51,4.92
1.62,0.192,-4.97,1.26,5.13
7.37,0.399,-1.03,-0.654,1.29
3.74,-1.9,0.938,0.418,2.16
1.07,-1.62,0.28,1.76,2.41
6.45,-1.17,0.611,-0.46,1.4
3.06,-0.739,-0.734,1.17,1.57
7.83,0.524,0.612,-0.215,0.834
7.35,0.336,-0.618,0.175,0.725
4.48,-0.0246,-1.62,-0.0582,1.63
1.53,-6.19,1.92,4.08,7.66
5.55,-1.86,0.563,-0.434,1.99
9.34,-0.149,-0.205,-1.22,1.25
2.78,-2.82,1.64,-1.08,3.44
8.11,0.0591,-0.362,-1.2,1.25
5.75,-0.68,-0.914,-0.388,1.2
5.4,-0.179,1.52,-0.516,1.62
1.9,2.34,-1.92,2.48,3.91
0.336,0.884,-0.551,3.57,3.72
5.16,-2.75,-2.13,1.89,3.96
11.5,2.35,-3.15,1.03,4.07
16.9,2.0,1.07,1.62,2.79
10.1,-0.264,0.129,-0.234,0.376
18.3,-0.0679,0.588,0.691,0.909
9.47,0.0126,0.867,-0.769,1.16
11.8,-2.87,-0.547,1.29,3.2
13.3,-7.67,-4.72,3.01,9.49
14.3,1.62,1.2,2.94,3.57
16.4,-0.948,-1.46,1.67,2.41
12.9,1.2,4.05,0.467,4.25
12.5,0.0895,-1.14,-0.888,1.45
14.6,-6.48,-2.31,2.03,7.17
18.4,0.393,0.529,0.825,1.06
9.56,-1.62,0.386,-0.54,1.75
16.8,0.886,0.904,-0.31,1.3
11.6,0.991,-0.286,-2.51,2.72
18.1,-0.0895,1.15,0.98,1.51
13.1,0.889,0.517,1.04,1.46
16.2,0.492,0.82,13.9,14.0
10.8,2.38,-2.35,1.53,3.68
13.9,-2.01,0.0959,0.156,2.02
15.7,-0.37,0.035,1.31,1.36
14.0,4.68,-3.98,-1.39,6.3
9.69,0.39,-2.15,-0.568,2.25
11.3,5.48,5.17,-0.246,7.53
15.0,1.08,-0.487,2.04,2.36
14.4,-0.634,0.227,1.09,1.28
15.3,-2.74,-1.97,2.77,4.36
17.2,-1.32,-1.24,1.27,2.21
10.9,1.22,1.1,-0.55,1.73
12.6,0.597,-0.745,-1.2,1.53
14.7,2.47,-0.513,1.07,2.74
15.5,-0.62,0.211,0.115,0.665
10.0,0.00701,2.56,0.552,2.62
11.0,-1.43,0.0204,-1.52,2.09
16.1,-1.71,0.664,3.31,3.79
9.75,-0.634,-2.79,-0.955,3.01
18.5,-0.209,-1.76,0.711,1.91
16.4,-1.03,-3.03,-0.871,3.31
10.2,-0.857,0.0236,0.141,0.869
11.9,-2.86,-1.89,4.86,5.95
10.9,-2.57,-0.926,3.89,4.75
15.6,1.07,3.4,-2.91,4.61
14.1,2.69,1.47,2.83,4.17
9.49,0.787,0.926,-0.0435,1.22
11.7,-4.15,-0.484,5.22,6.69
13.8,-3.08,3.27,3.55,5.73
14.9,0.679,1.21,-0.294,1.41
11.4,-0.818,1.8,-0.862,2.16
18.1,-0.207,1.36,1.49,2.03
18.5,-0.371,-0.534,1.98,2.08
15.4,0.632,1.08,0.179,1.26
15.7,-1.31,-1.37,-0.515,1.96
15.2,-0.554,-0.118,-2.29,2.36
11.2,-1.97,5.15,-2.26,5.96
11.5,0.812,-0.72,2.3,2.54
13.4,3.4,7.79,-3.9,9.35
11.4,-3.5,0.673,1.95,4.06
13.6,-2.55,2.63,-0.945,3.78
14.4,-0.878,0.894,0.661,1.42
12.6,-0.982,-0.282,-0.245,1.05
12.0,-1.87,-0.156,0.347,1.91
13.7,2.35,0.833,3.63,4.4
12.5,-0.0608,0.633,-1.15,1.31
13.5,-0.767,-1.52,0.221,1.72
18.2,0.4,-0.0975,0.326,0.525
12.7,1.44,-2.18,-1.41,2.97
12.0,-0.858,7.45,2.25,7.83
12.1,-0.591,1.78,0.203,1.88
9.82,-1.44,3.44,1.06,3.88
17.1,-1.66,-0.0713,-0.392,1.7
18.0,-0.24,1.86,1.85,2.63
12.5,-0.937,0.415,-1.12,1.52
12.1,1.77,2.78,0.34,3.32
16.4,-0.46,-3.11,0.47,3.18
