Time (s),x,y,z,total_acceleration
64.58261942,6.519109263,11.66170327,-9.424210652,16.3496133
64.59266042,6.448989453,11.37922545,-8.438965924,15.56574388
64.60270142,5.921767652,11.06039666,-6.884602341,14.31074617
64.61274242,5.281802763,10.49597078,-5.113830968,12.81460535
64.62278342,4.591174089,10.02091141,-3.635927916,11.60678753
64.63282442,3.771789726,9.325603207,-2.472709731,10.35893654
64.64286542,2.962761367,8.760263992,-1.331681145,9.34310199
64.65290642,2.131513588,8.835097243,-0.3310139479,9.094606297
64.66294642,1.377082436,8.521957794,0.2086369868,8.635024614
64.67298742,1.002981672,8.033137583,0.3986758809,8.105320112
64.68302842,0.589575339,7.512757609,0.6156058274,7.560958703
64.69306942,-0.1572743136,6.843731473,0.9163847002,6.906602392
64.70311042,-1.050973279,6.254498196,1.075129735,6.432666357
64.71315142,-2.05488992,4.969320542,1.01379025,5.472155873
64.72319242,-3.344963449,3.036563753,0.8136412275,4.590371657
64.73323342,-4.549591615,0.7578541124,0.1064801359,4.613508939
64.74327442,-5.494400507,-1.560212553,-0.9346170495,5.787590964
64.75331542,-6.983542492,-4.044243078,-2.037457032,8.323280542
64.76335542,-8.616892603,-6.982611616,-2.163135477,11.29986098
64.77339642,-9.829880533,-10.2087497,-1.627637381,14.26514372
64.78343742,-9.66966507,-14.32157594,0.06709504545,17.28046474
64.79347842,-8.214588963,-18.70017918,2.077089459,20.53023317
64.80351942,-6.51091439,-23.45977062,3.473333806,24.59302526
64.81356042,-4.460482387,-27.76222441,4.588325325,28.49016912
64.82360142,-2.733844628,-29.52838291,5.219834556,30.11056254
64.83364242,-2.692835766,-27.96767685,5.607769248,28.65116732
64.84368342,-4.34750541,-23.62878556,6.273677648,24.83101572
64.85372442,-6.594133133,-17.64091514,7.453910061,20.25451194
64.86376442,-8.935110943,-10.44251437,7.974270739,15.88934573
64.87380542,-10.90093841,-3.366816248,7.287160335,13.53767394
64.88384642,-11.96839441,2.646629899,4.83410368,13.17633002
64.89388742,-11.1619511,7.011008034,1.445373237,13.26018438
64.90392842,-9.178014221,9.384543725,-1.551075255,13.21784553
64.91396942,-6.945003494,10.80153458,-4.219945477,13.51718028
64.92401042,-4.87506401,11.87082075,-6.398637909,14.33963743
64.93405142,-3.040172655,12.47184085,-8.2560504,15.26275965
64.94409242,-1.506488335,12.65877048,-10.14822166,16.2941824
64.95413342,-0.2115931928,12.73542163,-11.61312928,17.23660371
64.96417342,0.9608706093,12.6169395,-12.12046879,17.52187771
64.97421442,1.888289883,12.56441162,-11.47513499,17.12042059
64.98425542,2.601398762,12.33943766,-9.630554214,15.86746898
64.99429642,3.211967944,11.67793748,-7.380302387,14.18308236
65.00433742,3.828336979,10.72759186,-5.361244204,12.58889711
65.01437842,4.608704626,9.807157084,-3.63137235,11.42835743
65.02441942,5.05329416,9.334739481,-2.073281168,10.81534271
65.03446042,5.024842778,8.880178691,-0.9705647081,10.24932263
65.04450142,4.788442188,8.543994781,-0.3462020905,9.800453116
65.05454142,4.444593163,8.302403618,0.1625618045,9.418637935
65.06458242,4.195910497,8.169272457,0.6868016714,9.209471967
65.07462342,4.026030171,7.872570702,1.094739103,8.909811563
65.08466442,3.938464023,7.248368152,1.234070066,8.341059205
65.09470542,4.189493762,6.259504582,1.52559689,7.685096061
65.10474642,4.279903995,5.677208442,2.152982079,7.42856687
65.11478742,3.758710089,4.997043945,2.402809192,6.698644769
65.12482842,2.810867077,4.046759135,2.477278746,5.514901922
65.13486942,1.411406177,2.139224312,2.230090628,3.397300731
65.14491042,0.0368561697,-0.9509437913,1.983313569,2.199814807
65.15495042,-0.894405309,-5.588398007,2.796240267,6.312615367
65.16499142,-1.971865305,-9.928476284,5.536272418,11.53746967
65.17503242,-3.117520208,-14.0116244,7.440422873,16.16800677
65.18507342,-3.930777858,-17.22871684,8.201219305,19.48177858
65.19511442,-4.275449002,-19.08359982,7.712445871,21.02248957
65.20515542,-4.364400939,-21.08752249,6.157549607,22.39747793
65.21519642,-2.912026246,-22.2885172,4.907551725,23.0074327
65.22523742,-0.8777354819,-23.07927359,4.138953938,23.46389202
65.23527842,0.4882313973,-24.34814278,4.137328413,24.70198196
65.24531942,0.989223758,-24.08992739,5.538442905,24.7381793
65.25536042,1.051652725,-21.08501988,7.100879738,22.27344899
65.26540042,0.5767845547,-17.57348855,7.953459914,19.29812698
65.27544142,-0.1233154392,-13.0704016,7.814588542,15.22886728
65.28548242,-1.063561749,-8.032686762,6.751983982,10.5472512
65.29552342,-2.319474674,-3.017992412,5.05271587,6.325992304
65.30556442,-3.698556274,1.692675961,2.858536502,4.971488846
65.31560542,-3.946898632,5.403071676,0.4100669879,6.703681622
65.32564642,-2.490120986,7.836143133,-1.946964207,8.449645634
65.33568742,-0.3892164016,9.062793667,-4.235265182,10.01115326
65.34572842,1.637102269,9.850965593,-6.229304298,11.76970089
65.35576942,3.261203254,10.16830334,-7.798898124,13.22318613
65.36580942,4.330188296,10.10851673,-8.965264449,14.18832646
65.37585042,4.685705439,10.28266202,-9.604230634,14.83004449
65.38589142,4.291210756,10.7191859,-9.82604359,15.16135115
