Time (s),x,y,z,total_acceleration,Walking(0)/Jumping(1)
0.476142451,2.016288996,-1.423892021,-0.9537711143,2.646236789,0
1.82106094,-0.6737918854,3.617560387,-2.006805658,4.191420715,0
1.026105576,-0.007418632507,0.0066614151,-0.9333816767,0.9334349281,0
2.531019482,3.890987635,-0.02339744568,-2.013393879,4.381105697,0
1.811048649,-0.6063768864,4.370301247,-1.58519268,4.688289853,0
1.656070315,1.137969732,-5.889000893,0.380962342,6.010028197,0
1.696073388,1.708782077,-5.672257423,-0.4405787885,5.940416663,0
0.651129169,-0.130900383,0.3586111069,-0.1714838743,0.4185015596,0
0.066154846,0.4815268517,0.5593514442,0.6209011078,0.9645000429,0
0.996090576,1.050385237,-0.65483284,0.2338060737,1.259674749,0
2.171044326,0.4442510605,-4.619640827,0.7617991567,4.703060528,0
1.826060315,-0.7342774868,3.185800552,-2.095428944,3.883208859,0
2.251015263,0.1856763363,-3.528778553,0.280583024,3.544782167,0
2.381045992,-1.52197051,1.39132309,-0.2915530205,2.082589095,0
0.276147138,1.842758179,1.565383911,-0.1730365753,2.424072225,0
0.87611568,0.8549206257,0.2632627487,3.945071459,4.045217592,0
0.746138701,-0.2415032387,2.661487579,-2.950920105,3.981176888,0
1.586077242,-0.8700683117,0.4408750534,-0.389029026,1.050111072,0
0.371143649,4.291869164,1.625295639,-2.279174328,5.124096257,0
1.891057659,-2.474596024,3.539849281,-2.768424511,5.130139636,0
0.966093701,1.063826084,-1.036616325,1.96032095,2.459503521,0
0.386162242,1.102858543,-0.3210291862,-2.230581999,2.508954515,0
0.391160211,1.089657307,-0.08263587952,-2.209321976,2.46480939,0
1.10610344,0.9384465218,-4.395876408,0.9961952567,4.604000028,0
0.751136669,-0.5370185375,2.98248291,-3.086443901,4.325474445,0
2.356047815,-2.376377583,2.332949638,0.5700663328,3.378579591,0
2.426043076,-1.067789555,3.276765823,-2.926413298,4.521201564,0
0.671120992,-0.4984314442,0.8765745163,0.1928927302,1.026656901,0
0.526109326,3.545807362,-2.162940979,2.079286098,4.644835218,0
2.506021253,2.021607876,4.803770065,0.7338983417,5.263241589,0
1.131077242,0.7193961143,-4.462405205,1.002218366,4.629798336,0
0.126155524,-0.3889350891,2.063503265,-1.113510609,2.376809228,0
1.83105969,-0.712818861,2.752335548,-2.058928251,3.510362836,0
2.066043753,0.7539126873,-1.88980484,0.7107163668,2.155194754,0
0.196160784,-0.3034753799,-2.650540829,-0.1097187996,2.67011277,0
2.236016409,0.6792354584,-4.669718742,0.5580839515,4.751746167,0
1.346077138,-0.7554972172,2.983867645,-1.395374656,3.379543253,0
0.916119013,2.062038898,2.214604378,4.038682461,5.046526824,0
0.106163753,0.8331625462,-1.344878674,-1.326828957,2.064784142,0
1.886058284,-2.413709879,3.421691895,-3.064081669,5.188696105,0
1.931055159,-1.273793936,4.718478203,1.557709813,5.129624489,0
2.031053961,1.720072031,-2.272114277,3.424762726,4.455350806,0
0.831057971,-0.8615822792,2.228880882,0.1513980627,2.39440084,0
1.866058128,-1.219539881,2.671463966,-2.387540102,3.784751641,0
0.796122659,-3.132141352,3.544019699,-2.131748676,5.187941547,0
0.871117711,0.4108076096,0.07283592224,3.443181515,3.468366605,0
2.271036826,-0.6189301014,-2.169064999,0.1509286165,2.260685048,0
0.711130003,-0.7514712811,1.015748024,-1.591599703,2.032152245,0
1.295992294,-1.121154785,1.233016014,0.04133498669,1.667040829,0
1.436084274,2.813405752,3.425513268,-0.1563796997,4.435521129,0
0.271149169,3.166025162,1.172268867,-1.072200298,3.542251135,0
0.161139742,-0.5073728561,-2.224021435,0.2217564583,2.291915026,0
0.421142555,2.630115032,-0.06534576416,-1.845423937,3.213621735,0
1.946052971,-0.07054495811,4.763580322,3.429845333,5.870307751,0
1.541076721,0.1531431675,-0.8658456802,0.07408595085,0.8824003059,0
1.221097242,-1.998975992,0.663230896,-0.1849927306,2.114238054,0
2.246015628,0.3285105228,-3.900233269,0.3223571777,3.927295872,0
0.521130315,2.294984579,-1.356933594,2.0839324,3.383932216,0
0.401156096,1.431750774,0.08701229095,-2.471576691,2.857651616,0
0.92111693,1.727950335,1.888618469,3.766602993,4.554117937,0
2.546021044,4.603503704,-2.038642883,-0.4906504154,5.058561949,0
1.25110068,-2.715947866,2.29929924,-0.2721511126,3.568923652,0
0.696107086,-0.5423645973,1.358139992,-0.387440443,1.512882577,0
1.156106357,0.1195018291,-3.723871708,0.472756505,3.755662378,0
1.275994846,-2.199197769,2.208334923,-0.06991785765,3.117387122,0
1.936054221,-0.8782725334,4.808613777,2.222435236,5.369669215,0
