Time (s),x,y,z,total_acceleration,Walking(0)/Jumping(1)
1.041781292,-0.8934259003,-0.01597225428,1.244849993,1.532356505,1
1.051792291,-1.238850457,-0.1794446164,1.49854957,1.952588446,1
1.061803292,-1.601287196,-0.2851728004,1.745258217,2.385659333,1
1.071815292,-1.725035622,-0.3262202543,2.077648453,2.720071809,1
1.081826292,-1.760898934,-0.4430254036,2.011412364,2.709763137,1
1.091837292,-2.199505597,-0.6034946358,1.265627489,2.608417832,1
1.101848291,-2.567477017,-0.7770540297,0.7702613193,2.790887619,1
1.111859292,-2.268726105,-0.6592893523,1.170762847,2.636752972,1
1.121870292,-1.869569437,-0.3998711979,1.789207644,2.618482547,1
1.131881292,-1.539178071,-0.2887091964,1.926786781,2.482927594,1
1.141892292,-1.344112618,-0.245653224,1.937070279,2.370490562,1
1.151903291,-1.189069895,-0.1524041677,2.191107241,2.497611897,1
1.161915292,-1.080095921,-0.2991517389,2.4745288,2.716503588,1
1.171926292,-1.272893824,-0.6266022474,2.632770828,2.990714178,1
1.181937292,-1.53189975,-1.093388397,2.822591329,3.392526616,1
1.191948292,-1.616230633,-1.393400846,3.279480481,3.912641,1
1.201959291,-1.831536223,-1.804941916,3.770999182,4.564293493,1
1.211970292,-1.538729005,-2.261893634,4.173350769,4.990060762,1
1.221981292,-1.5705554,-2.84143632,4.315817594,5.400619051,1
1.231992292,-1.85777151,-3.325389894,4.02865791,5.544332014,1
1.242003292,-1.435733517,-3.350109583,3.926298891,5.357274301,1
1.252014291,-1.399953528,-3.319183075,4.117952494,5.471231937,1
1.262026292,-1.09504959,-3.371021565,4.160754697,5.46578445,1
1.272037292,-0.4604170695,-3.465586245,3.780996459,5.149583102,1
1.282048292,0.2739040464,-3.210129579,2.863016639,4.310083481,1
1.292059292,0.610654259,-2.294004788,2.277653926,3.289842549,1
1.302070291,1.126890896,-1.979187189,1.604175136,2.785757148,1
1.312081292,1.965743563,-1.817980038,0.8891243961,2.82130136,1
1.322092292,2.02016243,-1.513316714,0.751651386,2.63365972,1
1.332103292,1.934813254,-1.598576134,0.6557944715,2.594034382,1
1.342114292,2.361231396,-2.113715833,0.7601023668,3.25898204,1
1.352126291,2.720043445,-2.751560522,1.500699592,4.149918182,1
1.362137292,3.007854802,-3.072663878,2.254859433,4.85518742,1
1.372148291,3.143040966,-2.974062281,2.611609755,5.054132811,1
1.382159292,2.610589415,-2.900073953,2.221822811,4.490223004,1
1.392170292,2.128470697,-2.951653996,1.714215349,4.02258413,1
1.402181291,1.547344877,-3.212161487,1.918876083,4.048992839,1
1.412192292,0.9266831088,-3.574197106,3.246244322,4.916475235,1
1.422203291,0.4810252887,-4.167005956,3.040242237,5.180578811,1
1.432214292,0.2486642477,-4.242152617,-4.728386021,6.357305018,1
1.442226292,-0.8357858026,-0.5063735533,-31.10084889,31.11619761,1
1.452237291,0.1690830579,2.322965462,-24.07467318,24.18707602,1
1.462248292,1.661452999,1.634102647,-12.7828063,12.99349277,1
1.472259291,3.668222381,-0.2273444223,-7.326882225,8.196996038,1
1.482270292,4.669124198,-1.400027495,-4.276374031,6.484456231,1
1.492281292,4.994398665,-1.577641933,-3.627082833,6.370926304,1
1.502292291,3.962632612,-1.594494193,-2.547599115,4.97344249,1
1.512303666,2.119775888,-1.939768769,-1.377413973,3.186443463,1
1.522314667,1.431769398,-1.717200353,-0.2974338269,2.255483882,1
1.532326667,1.800668479,-1.06594332,0.6005739516,2.177000506,1
1.542337666,2.310039607,-0.3560515791,0.8879814848,2.500313347,1
1.552348667,2.025261202,0.4070907551,0.9085415375,2.256735151,1
1.562359666,2.186481216,0.7313668102,1.120278572,2.563322375,1
1.572370667,2.224353924,0.8627017057,1.43171765,2.78241263,1
1.582381667,1.654388685,0.563988508,1.197908473,2.118978449,1
1.592392666,1.224725339,0.08617041707,0.4880500605,1.321200347,1
1.602403667,0.8369827276,-0.5545347297,-0.3328411297,1.057748586,1
1.612414666,0.3074476223,-0.9326642257,-1.127594023,1.495277526,1
1.622426667,-0.3395448893,-0.8569550622,-1.107109546,1.440608988,1
1.632437667,-0.8141092971,-0.7156787306,-0.7036147553,1.292301713,1
1.642448667,-0.6736366653,-0.6844937754,-0.7579856747,1.223462451,1
1.652459667,-0.2565001014,-0.7951482385,-0.6795563865,1.07696328,1
1.662470666,-0.1411305897,-0.8545302218,-0.4053214607,0.9562558391,1
1.672481667,-0.1881549212,-0.6470072758,-0.3118724296,0.7424857586,1
1.682492667,-0.4743037681,-0.6169391388,-0.5947876201,0.9794642813,1
1.692503667,-0.6286484805,-0.3842491919,-0.9443487167,1.19776494,1
1.702514667,-0.6228688002,-0.1638606173,-0.8004136562,1.027364524,1
1.712526666,-0.7444188188,-0.1459020638,-0.6304732503,0.9863788873,1
1.722537667,-1.316192894,-0.2020639855,-0.4590878512,1.408529462,1
1.732548667,-2.270501612,-0.03698188484,0.3622760864,2.29951934,1
1.742559667,-3.610878444,-0.1923090756,1.671442528,3.983609675,1
1.752570667,-3.275017886,0.1029209358,3.656423576,4.909762544,1
1.762581666,-2.172117677,-0.1647546566,2.47661801,3.298314125,1
1.772592667,-1.648261534,-0.7481103122,0.1589768766,1.817060475,1
1.782603667,-1.516470556,-0.8907730186,-1.066311695,2.056740175,1
1.792614667,-1.862393295,-1.040205047,-1.20503674,2.450030382,1
1.802626667,-1.485873684,-0.3689283174,-0.1607880516,1.539409467,1
1.812637666,-1.027594357,-0.1190253371,-1.605702867,1.910078242,1
1.822648667,-0.6315526463,-0.4458110172,-2.28957216,2.416556824,1
1.832659667,-0.6284413429,-0.7635510546,-1.905554956,2.146878764,1
1.842670667,-0.7044851133,-0.7953955758,-1.235380573,1.629453454,1
1.852681667,-0.8962176535,-0.711500895,-0.8953959735,1.452987803,1
1.862692666,-1.049624619,-0.7208973706,-0.5020010785,1.368725663,1
1.872703667,-0.3526827058,-0.1526684618,2.446179745,2.47618418,1
1.882714667,0.3973586494,1.052323986,3.881136167,4.040853575,1
1.892726667,0.8010890096,0.939263978,0.8422293612,1.494426552,1
1.902737667,1.400882943,0.4049810797,-0.8961882712,1.711617981,1
1.912748666,1.461089091,0.2020593077,-1.845010546,2.362133191,1
1.922759667,2.056209637,0.4336534864,-1.702449582,2.704512525,1
1.932770667,2.820517321,0.67069727,-0.7054067807,2.983747897,1
1.942781667,3.227092352,0.7369380373,0.03261569582,3.31032725,1
1.952792667,3.656051401,0.9216276062,0.4004382317,3.791630265,1
1.962803666,3.884932179,1.188810278,0.5003887819,4.093452925,1
1.972814667,3.570344668,1.317534977,0.6759492391,3.8652512,1
1.982826666,2.370553027,0.9404918933,0.7459800985,2.657166341,1
1.992837667,1.672703919,0.5770447558,0.6419371551,1.882286471,1
2.002848667,1.162842793,0.3200455946,0.2323350209,1.228255717,1
2.012859666,0.5452756637,0.01517878711,-0.03880621612,0.546865493,1
2.022870667,-0.01607955068,-0.1948526144,-0.3403740245,0.3925309795,1
2.032881666,-0.5239865363,-0.2543527114,-0.682504041,0.8972563502,1
2.042892667,-0.8064283946,-0.1854029292,-0.7643525617,1.126470524,1
2.052903667,-0.9847635019,-0.1680653501,-0.7032573442,1.22171028,1
2.062914666,-1.117249422,-0.2531388295,-0.6769572991,1.330637713,1
2.072926667,-1.067686375,-0.3449559027,-0.7217773765,1.334133184,1
2.082937666,-0.820069364,-0.388266229,-0.6467097987,1.114225287,1
2.092948667,-0.4011894527,-0.4515962523,-0.3436677611,0.6949817854,1
2.102959667,-0.2614535701,-0.6764965385,-0.3473988694,0.8041713191,1
2.112970666,-0.2308109441,-0.9073025125,-0.2371702297,0.9657749526,1
2.122981667,-0.3368990242,-1.154349713,-0.1855229433,1.216734554,1
2.132992666,-0.4829338199,-1.389727625,-0.1163158835,1.47583784,1
2.143003667,-0.6604166955,-1.794835589,-0.07141745344,1.913814373,1
2.153015667,-0.8327993372,-2.190130756,-0.1015955181,2.345324948,1
2.163026667,-0.8637115198,-2.537072373,-0.1671327192,2.685268545,1
2.173037667,-0.9029130077,-2.962117589,-0.2645426542,3.107953559,1
2.183048666,-1.00371462,-3.234167483,-0.4134532566,3.411484419,1
2.193059667,-1.078152599,-3.330699751,-0.5390356614,3.542108595,1
2.203070667,-1.189989954,-3.396603718,-0.6310515399,3.653931986,1
2.213081667,-1.304777814,-3.258575515,-0.5819384368,3.558006728,1
2.223092667,-1.479893737,-3.021844558,-0.3461370403,3.382519897,1
2.233103666,-1.82558902,-3.226359111,0.01353528097,3.707067788,1
2.243115667,-2.129554186,-4.005440955,0.3529125014,4.550066539,1
2.253126667,-2.094921713,-4.401657059,0.6964757435,4.924262412,1
2.263137667,-1.968868315,-4.374337698,1.119685372,4.925948443,1
2.273148667,-1.94939007,-4.181108855,1.390205927,4.818139207,1
2.283159666,-1.954745827,-3.770230858,1.742080548,4.59026324,1
2.293170667,-1.947697301,-2.903260685,2.211936193,4.137041105,1
2.303181667,-1.735845369,-1.386625092,2.503178403,3.346907589,1
2.313192667,-1.130871388,0.3258004242,2.529520694,2.78989085,1
2.323203667,0.007887601554,1.973375056,0.9473809366,2.189018494,1
2.333215666,1.790109869,4.165686239,-3.310545568,5.614013461,1
2.343226667,2.867118753,6.941281741,-6.771459888,10.11209331,1
2.353237667,2.365890165,9.716636338,-5.960444645,11.6420513,1
2.363248667,1.76994253,12.29127415,-2.819349048,12.73408206,1
2.373259667,2.086574228,14.15932506,0.2552954288,14.31451899,1
2.383270666,3.230442514,14.93578852,2.111866359,15.42639028,1
2.393281667,5.05724103,15.40824823,3.051205766,16.50150469,1
2.403292667,6.666881851,15.3986892,3.690108801,17.18091516,1
2.413304667,8.040876372,15.01628597,4.28435665,17.56417516,1
2.423315667,8.918423574,14.34390529,4.653349872,17.51969072,1
2.433326666,9.178653907,13.24843996,4.687178353,16.78506747,1
2.443337667,8.92256925,11.51519426,4.426925801,15.22529517,1
2.453348667,6.836646402,8.270074947,3.861647982,11.40378002,1
2.463359667,3.852498551,4.832109779,3.183263378,6.951560669,1
2.473370667,1.982421284,2.153556422,2.187559004,3.654204949,1
2.483381666,0.6476922771,-0.0835871172,0.9275460117,1.134386925,1
2.493392667,-0.1606972736,-1.880092086,-0.1165866096,1.890545504,1
2.503404666,-0.7203176191,-3.286830431,-0.7089355753,3.438706356,1
2.513415291,-1.078754862,-4.394611164,-0.908391995,4.615354304,1
2.523426292,-1.263869816,-5.40671917,-1.182240347,5.676942075,1
2.533437292,-1.556470335,-6.543920753,-1.511759162,6.894266784,1
2.543448291,-1.976916715,-7.731740513,-1.872456207,8.197200943,1
2.553459292,-2.511612719,-8.931983852,-2.257513631,9.549078582,1
2.563470291,-3.049011306,-10.1417944,-2.627510673,10.91129122,1
2.573481292,-2.972261631,-10.54716082,-3.037605143,11.37119103,1
2.583493292,-2.78039285,-11.01387855,-3.040253347,11.7592196,1
2.593504291,-2.688167641,-11.71295645,-3.041360224,12.3963489,1
2.603515292,-2.837044184,-12.39774376,-2.683797725,12.99829374,1
2.613526291,-2.366237928,-12.05512148,-2.475654974,12.53211488,1
2.623537292,-1.864666985,-11.18920498,-1.513600304,11.44404984,1
2.633548292,-1.635119478,-11.01320378,-1.209873849,11.19946731,1
2.643559291,-1.091818565,-11.07607188,-1.672605831,11.25473439,1
2.653570292,-0.6732061641,-11.52132799,-1.592256464,11.65029982,1
2.663582291,-0.4630159376,-11.98322061,-1.489467237,12.08430687,1
2.673593292,-0.683199348,-11.98702364,-1.562918352,12.10777481,1
2.683604292,-1.381030915,-11.76848161,-1.652471675,11.96390691,1
2.693615292,-2.625854449,-11.38370325,-1.632183153,11.79609398,1
2.703626292,-3.728148447,-10.06763534,-0.7709197158,10.76339581,1
2.713637291,-3.684542252,-7.727839835,0.9113873774,8.609645003,1
2.723648292,-2.726987599,-5.383639625,2.003994586,6.358933187,1
2.733659292,-0.9687601112,-3.347133935,2.348138603,4.201851572,1
2.743671292,0.334667142,-1.681185597,2.584789161,3.101535445,1
2.753682292,0.8399624687,-0.5011718702,2.838050782,3.001873154,1
2.763693291,1.062021447,0.8908092713,2.363581976,2.740063954,1
2.773704292,0.2329771914,2.648150175,0.9120241392,2.810474293,1
2.783715292,-1.388428373,4.802635134,-0.3728082374,5.013184972,1
2.793726292,-3.050027552,7.388291438,-0.8435766327,8.037483435,1
2.803737292,-4.220702399,10.80331915,0.1942981522,11.60016315,1
2.813748291,-4.4280663,14.89357163,1.361400204,15.59742471,1
2.823759292,-3.378333508,18.16785686,1.800966395,18.56684249,1
2.833771292,-2.189352345,19.74281024,2.886289142,20.07243097,1
2.843782292,-1.088689574,20.75208176,4.34394504,21.22979041,1
2.853793292,0.1067579883,21.14457962,5.577460206,21.86807506,1
2.863804291,2.121137412,20.09008573,5.944747794,21.05827142,1
2.873815292,5.251203699,17.28714105,4.720873518,18.67369896,1
2.883826292,7.115363292,15.07179944,2.414424101,16.84093159,1
2.893837292,7.103570042,13.60576916,-0.08904169232,15.34879768,1
2.903848292,4.397085121,11.2864009,-2.278092906,12.32505214,1
2.913860291,1.514984778,8.516894106,-2.587167224,9.02918038,1
2.923871292,0.9509226682,5.882315319,-1.538651676,6.154131653,1
2.933882292,0.4020419037,2.998079719,-0.2775019844,3.037618647,1
2.943893292,-0.3129842777,0.217027595,0.6199918239,0.7276331471,1
2.953904292,-1.166975752,-2.292537137,1.059878004,2.782247349,1
2.963915291,-2.01508193,-4.387549481,1.096249439,4.951051249,1
2.973926292,-2.613811524,-5.986728464,1.109123839,6.62594024,1
2.983937292,-2.920152707,-7.282228208,1.249363313,7.944749725,1
2.993949292,-2.790366738,-8.381743902,1.319634419,8.932032936,1
3.003960292,-2.216130839,-9.323006458,1.035568643,9.638572909,1
3.013971291,-1.457272906,-10.11063225,0.7214972949,10.24056089,1
3.023982292,-0.6305673174,-10.89060287,-0.006050552577,10.90884424,1
3.033993292,0.2526203276,-11.55216855,-1.680787987,11.67653474,1
3.044004292,1.015364174,-12.01559079,-3.492911453,12.55411554,1
3.054015292,0.887626778,-12.4345438,-4.698352967,13.32217254,1
3.064026291,-0.0988658917,-12.52455349,-4.670593895,13.36744785,1
3.074038292,-0.7244594213,-12.0592005,-3.501410966,12.57811738,1
3.084049291,-1.095741608,-11.60665524,-2.313124598,11.88552233,1
3.094060292,-1.363013158,-11.28744405,-1.556467996,11.47548651,1
3.104071292,-1.555516946,-10.89800194,-1.046060302,11.05804329,1
3.114082291,-1.780038333,-10.53159085,-0.7992981537,10.71082722,1
3.124093292,-2.03277692,-10.23182048,-0.7253330684,10.45698046,1
3.134104291,-2.104531027,-9.854539411,-0.6240530075,10.09606062,1
3.144115292,-2.011265891,-9.402934973,-0.4746186407,9.627338128,1
3.154126292,-1.66445759,-8.87778601,-0.1765449822,9.034194576,1
3.164138291,-1.048489674,-8.345976484,0.2308539212,8.414745843,1
3.174149292,-0.3026162507,-7.815155722,0.5669797973,7.841536944,1
3.184160291,0.4171464677,-7.022032374,0.8572882073,7.086458418,1
3.194171292,1.062892463,-5.703380579,1.016369749,5.889931908,1
3.204182292,1.424405707,-4.025150165,1.03396022,4.393158227,1
3.214193291,1.415570271,-1.970870694,1.128545365,2.676151178,1
3.224204292,1.131558436,0.8401875865,1.317683934,1.929411989,1
3.234215291,0.7048602122,4.299094557,1.59753533,4.640168215,1
3.244227292,0.401951418,8.182756721,1.226061281,8.283857723,1
3.254238292,0.7691778302,12.43022621,-0.1186062379,12.45456646,1
3.264249292,1.628176494,16.53743912,-0.7416432917,16.63393779,1
3.274260292,2.977905071,19.89071205,-0.09183110654,20.11260245,1
3.284271291,3.535435621,22.33444123,0.6803586245,22.62276415,1
3.294282292,3.40876505,23.69394693,1.94620363,24.01687967,1
3.304293292,2.695066479,23.21001499,3.675695415,23.65330666,1
3.314304292,1.865245713,19.85048789,5.368428093,20.64802729,1
3.324316292,2.666373315,16.59421793,5.5389674,17.69626444,1
3.334327291,2.79163383,14.8031573,3.281209502,15.41729617,1
3.344338292,1.889105569,13.35339397,-0.679279667,13.50345405,1
3.354349292,0.9164913388,11.96263841,-3.584096442,12.5215982,1
3.364360292,0.7085997259,10.46241712,-3.859882708,11.17421049,1
3.374371292,1.026783932,8.609848462,-1.732477373,8.842242568,1
3.384382291,1.090853336,6.47629478,0.3884387219,6.578999903,1
3.394393292,0.8112158024,4.157439326,1.628982825,4.538276972,1
3.404405292,0.3428576294,1.832082353,2.242542273,2.916002906,1
3.414416292,-0.18142156,-0.4938640201,2.282171193,2.342033477,1
3.424427292,-0.7601468056,-2.76366192,1.952929682,3.468369172,1
3.434438291,-1.298710451,-4.991634101,1.390138245,5.341867106,1
3.444449292,-1.708662833,-7.160782124,0.4706323014,7.376843774,1
3.454460292,-1.928755538,-9.096150863,-0.848171521,9.336993809,1
3.464471292,-1.849648558,-10.63240386,-2.320602602,11.03876842,1
3.474482292,-1.322001665,-11.67125294,-3.520205671,12.26204231,1
3.484494291,-0.626012848,-12.26609955,-4.084499989,12.94342421,1
3.494505292,-0.1239077256,-12.50167217,-3.805228198,13.06854704,1
3.504516292,0.1198255286,-12.48024797,-3.06184419,12.85090804,1
3.514527417,0.1249339485,-12.35954273,-2.280885975,12.56886414,1
3.524538417,0.03248303711,-12.08720983,-1.660918563,12.20083387,1
3.534549417,-0.1800314211,-11.91486549,-1.135894877,11.97024177,1
3.544560417,-0.5334345039,-11.81767658,-0.7148596819,11.85128923,1
3.554571416,-1.010841207,-11.62495001,-0.3387819739,11.67373273,1
3.564583417,-1.581576232,-11.37256313,-0.02380781561,11.48203564,1
3.574594417,-2.361445404,-11.05199421,-0.09368657425,11.30184842,1
3.584605417,-2.812559261,-10.87606787,-0.2847168638,11.23745547,1
3.594616417,-2.713384344,-10.4869228,-0.3308313686,10.83731765,1
3.604627416,-2.406225135,-10.03552477,-0.1391597857,10.32090317,1
3.614638417,-2.286682904,-9.684060915,0.09249754295,9.950804506,1
3.624649417,-1.745194482,-8.858172694,0.2020496598,9.030711563,1
3.634660417,-0.9506958693,-7.791115479,0.3743223739,7.857825417,1
3.644672417,-0.2125583123,-6.753577348,0.5615711229,6.78021756,1
3.654683416,0.4378956413,-5.686644094,0.710158959,5.747521152,1
3.664694417,0.9402813935,-4.397609616,0.814049217,4.570095793,1
3.674705417,1.081021535,-2.938053957,0.9492972153,3.271381026,1
3.684716417,1.068119069,-0.9508484817,1.049605615,1.773883629,1
3.694727417,0.9232256502,1.666265257,0.9542215942,2.130569022,1
3.704738416,0.2707240382,4.304382194,0.8528994334,4.396411608,1
3.714749417,-0.8552263328,7.167963089,0.4923174316,7.235570702,1
3.724761416,-2.219218607,10.58874738,-0.0845733963,10.81913375,1
3.734772417,-2.970652477,13.31250323,-0.5800098789,13.65224999,1
3.744783417,-2.185236636,14.80854726,-0.6674316001,14.98378444,1
3.754794416,-1.140831316,16.2524739,0.3361124276,16.29593126,1
3.764805417,0.2154107668,17.19697231,1.852918175,17.29784854,1
3.774816416,1.930009181,18.10187454,3.615676085,18.56006225,1
3.784827417,4.089267808,18.82426646,5.33592576,19.98867736,1
3.794838417,5.942281439,19.16917616,6.646656917,21.14109911,1
3.804850416,7.22145985,18.53784995,7.317698588,21.19787904,1
3.814861417,7.91643359,16.8733909,7.066082958,19.93265586,1
3.824872416,7.814942883,15.04001865,6.441050688,18.13181258,1
3.834883417,6.544549913,13.07238848,5.422262238,15.59228662,1
3.844894417,4.438355938,11.32025511,4.625390825,13.00928205,1
3.854905416,2.17737067,9.430474774,4.416523604,10.63863141,1
3.864916417,0.3812360486,6.891910776,3.839976447,7.898683066,1
3.874927416,-1.226450852,4.152805992,2.061787881,4.795930417,1
3.884939417,-2.40230487,1.401785753,0.9992552412,2.955432797,1
3.894950417,-3.572642624,-1.388592095,-3.286626363,5.049146084,1
3.904961416,-5.366253514,-4.533433419,-11.89927213,13.81815373,1
3.914972417,-3.354399978,-6.328386537,-8.221401554,10.9037571,1
3.924983416,-1.272784773,-7.215955866,-3.05972399,7.940523348,1
3.934994417,-0.2381898562,-8.766897073,-0.649778856,8.7941703,1
3.945005417,0.5909827638,-10.65384794,0.3308050561,10.67535333,1
